정류소번소,정류소명,X좌표,Y좌표,정류소 타입,우편번호,주소
1728,정독도서관,126.980074,37.580262,마을버스,서울특별시 종로구 소격동 57-2,
1729,오거리.한옥마을입구,126.9697393,37.57946844,마을버스,서울특별시 종로구 통인동 74-1,
1732,평창공원지킴터입구,126.9757439,37.6163964,마을버스,서울특별시 종로구 평창동 446-1,
1733,창경궁.고궁호텔.메이플레이스호텔,126.9974492,37.57655816,일반차로,서울특별시 종로구 원남동 118-1,03081
1762,광화문,126.975569,37.570337,가로변시간,서울특별시 종로구 신문로1가 5-4,03182
1763,종로1가,126.980129,37.57037,가로변시간,서울특별시 종로구 종로1가 54,03161
1766,종로2가,126.986463,37.570083,가로변시간,서울특별시 종로구 종로2가 84-11,03161
1767,종로3가,126.99321,37.570635,일반차로,서울특별시 종로구 종로3가 45-4,03139
1768,종로3가,126.9909932,37.57010243,가로변전일,서울특별시 종로구 종로3가 119,03192
1769,종로4가,126.996252,37.57047,가로변시간,서울특별시 종로구 종로4가 32-8,03194
1771,동대문종합시장종로6가,127.003292,37.570862,가로변시간,서울특별시 종로구 종로5가 194-1,03195
1776,종로도서관,126.9671252,37.57648423,마을버스,서울특별시 종로구 사직동 1-28,03027
1777,경복궁역,126.9715056,37.57617809,일반차로,서울특별시 종로구 내자동 1-1,
1778,경복궁역,126.97168,37.575816,일반차로,서울특별시 종로구 내자동 75-4,
1779,안국역,126.9852296,37.57661375,일반차로,서울특별시 종로구 안국동 148,03060
1780,안국역,126.985506,37.57631851,일반차로,서울특별시 종로구 경운동 96-15,03147
1781,창덕궁,126.988901,37.577519,일반차로,서울특별시 종로구 운니동 98-7,
1782,성대입구,126.999229,37.583283,일반차로,서울특별시 종로구 명륜2가 190-1,
1790,종로사우나,126.9877504,37.57380111,마을버스,서울특별시 종로구 낙원동 260-1,
1791,엄마분식,126.9557163,37.60124243,마을버스,서울특별시 종로구 홍지동 20-2,03015
1792,삼청파출소,126.9813258,37.58164517,마을버스,서울특별시 종로구 화동 61,03053
1793,통인시장.종로구보건소,126.9687505,37.58033503,마을버스,서울특별시 종로구 누하동 17,03036
1794,종로5가역,127.0000249,37.57067136,마을버스,서울특별시 종로구 종로4가 182,03195
1795,평창동산림제3초소,126.977104,37.617356,마을버스,서울특별시 종로구 평창동 442-1,
1796,배화여중고,126.9678157,37.57675563,마을버스,서울특별시 종로구 사직동 1-28,03027
1797,대학로입구.이화사거리,127.0025802,37.57598417,마을버스,서울특별시 종로구 연건동 187-22,
1798,운현궁,126.9869814,37.57527161,마을버스,서울특별시 종로구 운니동 114-7,03131
1799,상명대입구,126.9569583,37.60002101,마을버스,서울특별시 종로구 홍지동 47-9,
1800,삼청동주민센터,126.9822105,37.58468468,마을버스,서울특별시 종로구 삼청동 62-46,
1801,박노수미술관,126.9668945,37.58102656,마을버스,서울특별시 종로구 누상동 67-2,
1802,김창열.윤명로화실,126.9783685,37.616305,마을버스,서울특별시 종로구 평창동 412-14,
1803,사직공원.경복궁역입구,126.9689039,37.57622069,마을버스,서울특별시 종로구 사직동 1-28,03027
1804,충신시장,127.0054049,37.57497665,마을버스,서울특별시 종로구 충신동 35-7,03123
1805,안국역2번출구앞,126.9861183,37.57717282,마을버스,서울특별시 종로구 재동 62,03059
1807,금융연수원,126.9818479,37.58587767,마을버스,서울특별시 종로구 삼청동 28-2,
1809,감람산기도원,126.979873,37.61594393,마을버스,서울특별시 종로구 평창동 411-6,03003
1810,카센터.터널앞,126.9658593,37.57416446,마을버스,서울특별시 종로구 사직동 254-6,
1812,재동초등학교,126.9853617,37.57879109,마을버스,서울특별시 종로구 재동 62,03059
1814,삼청공원삼거리.옥호정터,126.9817445,37.58741852,마을버스,서울특별시 종로구 삼청동 125-6,03049
1815,이화사거리,127.0022813,37.57532007,마을버스,서울특별시 종로구 연건동 190-29,
1816,연화정사,126.9794938,37.614649,마을버스,서울특별시 종로구 평창동 417-5,03003
1817,대신중고,126.9616893,37.57261781,마을버스,서울특별시 종로구 행촌동 171-16,
1819,현대사거리,126.987,37.579306,마을버스,서울특별시 종로구 계동 140-54,
1820,교남동주민센터,126.96128,37.5721523,마을버스,서울특별시 종로구 교북동 126-2,03165
1821,부암동주민센터.무계원,126.9637682,37.59293534,마을버스,서울특별시 종로구 부암동 278-16,03022
1823,형제봉입구,126.9816862,37.61286432,마을버스,서울특별시 종로구 평창동 425-22,
1824,교남동새마을금고,126.9623375,37.57149436,마을버스,서울특별시 종로구 교북동 101,03165
1825,창신초교,127.0157201,37.57603721,마을버스,서울특별시 종로구 숭인동 63-1,03109
1826,가회동주민센터,126.9851294,37.57994265,마을버스,서울특별시 종로구 가회동 210,03056
1827,볼링장,126.98817,37.579317,마을버스,서울특별시 종로구 원서동 136-1,
1829,부암슈퍼,126.9638602,37.59476007,마을버스,서울특별시 종로구 부암동 219-2,03020
1830,지구촌교회,126.979238,37.613106,마을버스,서울특별시 종로구 평창동 430-12,03003
1831,월암공원,126.964693,37.571226,마을버스,서울특별시 종로구 홍파동 199-6,
1832,숭인1동주민센터,127.0155607,37.577415,마을버스,서울특별시 종로구 숭인동 55-6,03108
1833,북촌한옥마을입구.정세권활동터,126.9851687,37.58128077,마을버스,서울특별시 종로구 가회동 177-7,03056
1835,하림각,126.9629664,37.59768473,마을버스,서울특별시 종로구 부암동 134-2,
1836,보현빌라,126.978421,37.615382,마을버스,서울특별시 종로구 평창동 440-7,03003
1837,스위스대사관,126.965696,37.570137,마을버스,서울특별시 종로구 송월동 145-8,
1839,안국선원.삼거리,126.9852205,37.58274325,마을버스,서울특별시 종로구 가회동 15,03056
1840,세검정교회,126.960029,37.599386,마을버스,서울특별시 종로구 홍지동 99-7,
1841,혜화동로터리,127.0010032,37.58591961,마을버스,서울특별시 종로구 혜화동 96-1,
1842,김종영미술관,126.9781123,37.61326379,마을버스,서울특별시 종로구 평창동 436-1,03004
1843,서울시교육청,126.966702,37.569383,마을버스,서울특별시 종로구 평동 26-1,
1844,창신쌍용1단지.종로센트레빌아파트,127.0155693,37.58032282,마을버스,서울특별시 종로구 숭인동 5-60,
1845,사우디대사관,126.9852486,37.58386331,마을버스,서울특별시 종로구 가회동 1-161,
1846,상명대입구,126.9574023,37.59985447,마을버스,서울특별시 종로구 홍지동 72-7,
1847,혜화초등학교,126.9999909,37.58738929,마을버스,서울특별시 종로구 혜화동 16-23,
1849,강북삼성병원,126.9683377,37.56853152,마을버스,서울특별시 종로구 평동 60,03181
1850,청룡사.보문파크뷰자이아파트,127.0171509,37.57978465,마을버스,서울특별시 종로구 숭인동 26-12,03108
1851,감사원,126.9855618,37.58626565,마을버스,서울특별시 종로구 계동 1-27,
1852,국민생활관,126.9993138,37.5896276,마을버스,서울특별시 종로구 혜화동 13-6,
1855,종로센트레빌후문.e편한세상보문아파트,127.015935,37.581911,마을버스,서울특별시 성북구 보문동3가 225-285,
1856,통일부,126.9861073,37.58753085,마을버스,서울특별시 종로구 계동 산 1-1,03051
1858,서울국제고등학교,126.9971408,37.58907429,마을버스,서울특별시 종로구 명륜1가 7-18,
1860,성대후문.와룡공원,126.989734,37.58915228,마을버스,서울특별시 종로구 명륜3가 53-52,03063
1861,상명초등학교,126.9568174,37.60090493,마을버스,서울특별시 종로구 홍지동 70,03015
1862,새마을금고,126.996569,37.58784069,마을버스,서울특별시 종로구 명륜1가 15,03070
1863,경진빌라,126.9579482,37.60186409,마을버스,서울특별시 종로구 홍지동 69-49,03015
1864,명륜시장.성대후문,126.9952305,37.58872461,마을버스,서울특별시 종로구 명륜3가 1-211,03070
1865,완성빌라,126.9576665,37.60333997,마을버스,서울특별시 종로구 홍지동 69-8,03013
1866,양현관,126.9937686,37.589768,마을버스,서울특별시 종로구 명륜3가 1-1179,03064
1868,상명대후문,126.9574634,37.60407158,마을버스,서울특별시 종로구 구기동 40,03013
1869,샘미용실,126.9934084,37.59025457,마을버스,서울특별시 종로구 명륜3가 1-352,
1870,산정빌라,126.9575782,37.60528358,마을버스,서울특별시 종로구 구기동 41-1,
1872,구기빌라,126.9579809,37.60613345,마을버스,서울특별시 종로구 구기동 55-13,03013
1873,마트앞,126.9587565,37.60669871,마을버스,서울특별시 종로구 구기동 56-1,03013
1874,국민은행.세검정지점,126.960876,37.604952,마을버스,서울특별시 종로구 신영동 240-2,
1876,혜화역4번출구,127.001555,37.583509,마을버스,서울특별시 종로구 명륜4가 10-1,
1877,방송통신대앞,127.0019927,37.57869736,마을버스,서울특별시 종로구 연건동 72-1,
1878,서울대치과대학,126.997802,37.577411,마을버스,서울특별시 종로구 연건동 28-22,03080
1879,효제초교.연동교회.김마리아활동터,127.0022088,37.57364134,마을버스,서울특별시 종로구 효제동 67-2,
1881,성균관대학교,126.9900036,37.58846387,마을버스,서울특별시 종로구 명륜3가 53-21,03063
1882,독립문역,126.9594078,37.57328385,마을버스,서울특별시 종로구 무악동 47-32,
1883,서울대치과대학,126.99787,37.577572,마을버스,서울특별시 종로구 연건동 28-22,03080
1886,이화사거리,127.0020085,37.57694834,마을버스,서울특별시 종로구 연건동 128-9,03082
1887,서울대학교병원현관.암병원현관,126.9981568,37.57895147,마을버스,서울특별시 종로구 연건동 28-21,03080
1888,종각.공평유적전시관,126.9832427,37.57159379,마을버스,서울특별시 종로구 공평동 17,03161
1889,조계사,126.9831364,37.57360211,마을버스,서울특별시 종로구 견지동 68-25,
1901,동대문역JW메리어트동대문호텔,127.009186,37.570859,일반차로,서울특별시 종로구 종로6가 94-1,03198
1902,대학로,127.0021204,37.58189612,일반차로,서울특별시 종로구 동숭동 1-13,
1903,창경궁,126.9964163,37.57915963,일반차로,서울특별시 종로구 와룡동 2-1,03072
1904,창덕궁,126.9901776,37.57753017,일반차로,서울특별시 종로구 와룡동 2-110,
1905,인사동.북촌,126.9837978,37.57589502,일반차로,서울특별시 종로구 안국동 175-92,
1906,경복궁.국립민속박물관,126.9794465,37.5794474,일반차로,서울특별시 종로구 세종로 1-1,03045
1907,세종문화회관,126.977004,37.573219,일반차로,서울특별시 종로구 세종로 1-68,03154
1910,통인시장,126.9713316,37.57911876,일반차로,서울특별시 종로구 통인동 112-1,
1911,세종문화회관,126.977017,37.573219,일반차로,서울특별시 종로구 세종로 1-68,03154
1912,종각역,126.9828944,37.56937996,일반차로,서울특별시 종로구 서린동 1-11,
1913,인사동.탑골공원,126.9888006,37.57011554,일반차로,서울특별시 종로구 종로2가 84-11,03161
1914,종묘.세운상가,126.9935557,37.57035485,일반차로,서울특별시 종로구 종로3가 45-4,03139
1915,광장시장,126.9996734,37.57062373,일반차로,서울특별시 종로구 종로4가 169-1,03195
1916,동묘.숭인동도깨비시장,127.0180439,37.5734766,일반차로,서울특별시 종로구 숭인동 238-1,03115
1917,서울풍물시장,127.0231781,37.57334003,일반차로,서울특별시 종로구 숭인동 1476,
1918,청와대,126.97376,37.58268481,일반차로,서울특별시 종로구 세종로 1-39,
2001,남대문세무서.서울백병원,126.9875299,37.56498481,중앙차로,서울특별시 중구 저동1가 46,
2002,서울백병원.국가인권위.안중근활동터,126.9878515,37.56435047,중앙차로,서울특별시 중구 저동1가 1-4,04551
2003,서울역버스환승센터,126.9722571,37.55514602,중앙차로,서울특별시 중구 봉래동2가 122-27,04509
2004,서울역버스환승센터,126.9725951,37.55538899,중앙차로,서울특별시 중구 봉래동2가 125,04527
2005,서울역버스환승센터,126.9727617,37.5553877,중앙차로,서울특별시 중구 봉래동2가 125,04527
2006,서울역버스환승센터,126.9728548,37.55547941,중앙차로,서울특별시 중구 봉래동2가 125,04527
2007,서울역버스환승센터.강우규의거터,126.972926,37.555411,중앙차로,서울특별시 중구 봉래동2가 125,04527
2008,숭례문,126.9737784,37.55863886,중앙차로,서울특별시 중구 남대문로5가 3-8,04512
2099,숭례문(가상),126.9743556,37.55979677,가상정류장,서울특별시 중구 봉래동1가 1-2,
2100,서울시청,126.9806321,37.56613826,일반차로,서울특별시 중구 을지로1가 50-1,04533
2101,만리동고개,126.9626582,37.55178706,일반차로,서울특별시 중구 만리동2가 226-2,
2102,손기정체육공원입구,126.9662339,37.55444595,일반차로,서울특별시 중구 만리동2가 33-1,
2103,서울의료보건고등학교.서울역서부,126.968902,37.555848,일반차로,서울특별시 중구 만리동1가 22-1,04528
2104,서울역서부,126.969153,37.556235,일반차로,서울특별시 중구 만리동1가 12-3,04528
2105,서울역서부,126.969212,37.557133,일반차로,서울특별시 중구 중림동 106-3,04528
2106,중림동교차로,126.9691354,37.55838363,일반차로,서울특별시 중구 중림동 128-31,
2107,종근당.충정로역,126.964543,37.559648,일반차로,서울특별시 중구 중림동 156-151,
2108,한국경제신문사.서소문역사공원,126.967868,37.56021115,일반차로,서울특별시 중구 중림동 471,04505
2109,한국경제신문사.서소문역사공원,126.9681135,37.56062347,일반차로,서울특별시 중구 중림동 351,04510
2110,경찰청.동북아역사재단,126.9691267,37.56304949,일반차로,서울특별시 중구 의주로1가 180-1,04517
2111,장충동써미트호텔,127.00667,37.562273,일반차로,서울특별시 중구 장충동1가 31-7,04614
2113,서대문경찰서.농협은행.유관순활동터,126.9677868,37.56490628,일반차로,서울특별시 중구 의주로1가 1-3,
2116,염천교,126.973113,37.559869,일반차로,서울특별시 중구 봉래동1가 25,04511
2117,숭례문,126.973359,37.558401,일반차로,서울특별시 중구 남대문로5가 6-3,04512
2118,숭례문.한국일보,126.9737376,37.55877131,일반차로,서울특별시 중구 남대문로5가 3-8,04512
2120,후암삼거리,126.975993,37.553408,일반차로,서울특별시 중구 남대문로5가 803,
2121,숭례문,126.9743627,37.55876338,일반차로,서울특별시 중구 남대문로5가 1-6,04527
2122,숭례문,126.9740437,37.55841953,일반차로,서울특별시 중구 남대문로5가 84-15,04528
2123,숭례문,126.9736279,37.55800065,일반차로,서울특별시 중구 남대문로5가 84-15,04528
2124,남대문시장악세사리전문상가,126.976,37.558873,일반차로,서울특별시 중구 남창동 52-4,
2125,숭례문남산방향,126.9756721,37.55855816,일반차로,서울특별시 중구 남대문로5가 120,04527
2126,남대문시장,126.9800598,37.56119108,일반차로,서울특별시 중구 회현동1가 202-215,
2127,북창동.남대문시장,126.978282,37.56123,가로변시간,서울특별시 중구 남대문로3가 13-3,04528
2128,시청앞,126.976443,37.562197,일반차로,서울특별시 중구 태평로2가 113-1,04533
2131,삼성본관앞,126.9759075,37.56205175,일반차로,서울특별시 중구 태평로2가 280,04514
2132,시청앞,126.9761487,37.56276421,일반차로,서울특별시 중구 태평로2가 310,04514
2133,서소문,126.974652,37.563191,일반차로,서울특별시 중구 서소문동 75-1,04513
2135,시청.서소문청사,126.9749539,37.56352484,일반차로,서울특별시 중구 서소문동 42-3,04515
2137,서울신문사,126.9773647,37.56836329,일반차로,서울특별시 중구 태평로1가 84-1,
2139,우리은행종로지점,126.9829289,37.567519,가로변시간,서울특별시 중구 남대문로1가 48-6,
2140,롯데백화점,126.982205,37.56451,가로변전일,서울특별시 중구 남대문로2가 9-9,04532
2141,해운센터.롯데영프라자,126.9815478,37.56289078,가로변시간,서울특별시 중구 남대문로2가 118,04532
2142,롯데영프라자,126.982008,37.562885,가로변전일,서울특별시 중구 남대문로2가 23-4,04535
2144,신세계백화점,126.981432,37.561128,일반차로,서울특별시 중구 충무로1가 52-4,04535
2145,남대문시장.회현역,126.9777651,37.55826752,일반차로,서울특별시 중구 남창동 64-1,04529
2146,남대문시장.회현역,126.9784645,37.55849203,일반차로,서울특별시 중구 남창동 123-3,04634
2147,남산3호터널,126.98274,37.558312,일반차로,서울특별시 중구 회현동2가 89,04632
2148,남산3호터널.서울애니메이션센터,126.9826359,37.55952609,일반차로,서울특별시 중구 회현동2가 73,04535
2149,명동역4번출구,126.984917,37.560657,일반차로,서울특별시 중구 남산동1가 1-1,04629
2150,퇴계로2가.명동역5번출구,126.984362,37.56093,일반차로,서울특별시 중구 충무로1가 24-1,04536
2151,퇴계로3가.한옥마을.한국의집,126.9917772,37.56125082,가로변전일,서울특별시 중구 필동1가 19-3,04554
2152,퇴계로3가.한옥마을.한국의집,126.99241,37.560902,가로변시간,서울특별시 중구 필동1가 37-3,04627
2153,충무로역2번출구.대한극장앞,126.994728,37.561238,가로변전일,서울특별시 중구 필동2가 16-2,04625
2154,충무로역8번출구.대한극장앞,126.9964922,37.56203716,가로변전일,서울특별시 중구 충무로4가 99-9,
2155,초동,126.993112,37.56334618,일반차로,서울특별시 중구 인현동1가 138-2,04556
2156,을지로입구.로얄호텔,126.9853903,37.56587574,일반차로,서울특별시 중구 을지로2가 181,04538
2157,을지로입구.시청입구,126.9811712,37.56613826,일반차로,서울특별시 중구 을지로1가 100-1,04533
2158,을지로2가.기업은행본점.서울노동청,126.9865234,37.56624623,일반차로,서울특별시 중구 을지로2가 55-7,04542
2159,을지로2가.파인에비뉴,126.98867,37.566072,일반차로,서울특별시 중구 을지로2가 149-10,04542
2160,을지로3가,126.990263,37.566375,일반차로,서울특별시 중구 을지로3가 335-1,04543
2161,을지로3가,126.9913276,37.56612052,일반차로,서울특별시 중구 을지로3가 334-5,04550
2162,을지로4가,126.995933,37.566687,일반차로,서울특별시 중구 을지로4가 17-4,04545
2163,을지로4가.베스트웨스턴국도,126.9968473,37.56640104,일반차로,서울특별시 중구 을지로4가 323,04548
2164,중구청앞.덕수중학교,126.9981401,37.5647746,일반차로,서울특별시 중구 예관동 43-6,04548
2165,방산시장.을지로4가역6번출구,126.9992585,37.56681829,일반차로,서울특별시 중구 을지로4가 125-2,
2166,을지로5가.중부시장,127.001115,37.56662004,일반차로,서울특별시 중구 을지로5가 270-1,04547
2167,방산시장.훈련원종합체육관,127.0024045,37.56796085,일반차로,서울특별시 중구 방산동 79-3,04562
2168,을지로5가.훈련원종합체육관,127.0025946,37.56582435,일반차로,서울특별시 중구 을지로5가 275-4,04561
2169,을지로6가.국립중앙의료원,127.006233,37.566173,일반차로,서울특별시 중구 을지로6가 55-5,04562
2170,광희동,127.0072097,37.56505283,일반차로,서울특별시 중구 광희동1가 186-1,04561
2171,광희동,127.00772,37.565171,일반차로,서울특별시 중구 을지로7가 134-2,04565
2172,을지로6가.국립중앙의료원,127.0058435,37.56646311,일반차로,서울특별시 중구 을지로6가 18-20,04564
2173,동대문역사문화공원,127.0083555,37.56735414,일반차로,서울특별시 중구 을지로6가 18-20,04564
2174,동대문역사문화공원,127.00917,37.567483,일반차로,서울특별시 중구 을지로7가 143,04566
2177,충무아트센터.스포츠센터.중부소방서,127.013527,37.565168,가로변전일,서울특별시 중구 신당동 224-22,
2178,충무아트센터.스포츠센터.중부소방서,127.0147409,37.56501789,가로변시간,서울특별시 중구 신당동 247-2,04611
2179,성동공업고등학교(무궁화회관),127.0157558,37.56834819,일반차로,서울특별시 중구 흥인동 161,04568
2180,성동공업고등학교앞,127.0161295,37.56869506,일반차로,서울특별시 중구 흥인동 1-1,04571
2181,신당역.중앙시장앞,127.0187427,37.56572828,가로변시간,서울특별시 중구 황학동 757,04576
2182,신당역.중앙시장앞,127.0194795,37.56549207,가로변전일,서울특별시 중구 신당동 130-22,04577
2183,성동고등학교,127.022183,37.565595,가로변시간,서울특별시 중구 황학동 2475,04575
2184,성동고등학교,127.022398,37.56524,가로변시간,서울특별시 중구 신당동 160-29,04579
2187,신당동떡볶이타운.중구여성플라자,127.015095,37.562798,일반차로,서울특별시 중구 신당동 292-8,
2188,신당동떡볶이타운.중구여성플라자,127.0151909,37.56231004,일반차로,서울특별시 중구 신당동 292-47,04586
2189,신당동.청구역,127.0132161,37.5589483,일반차로,서울특별시 중구 신당동 330-17,04589
2190,신당동.청구역,127.0130317,37.5592574,일반차로,서울특별시 중구 신당동 336-2,
2191,약수역2번출구.가온도서관,127.011043,37.555794,일반차로,서울특별시 중구 신당동 374-18,
2192,약수역3번출구.약수하이츠,127.0113797,37.55574961,일반차로,서울특별시 중구 신당동 369-22,04590
2193,약수역4번출구.금호터널입구,127.012012,37.553399,일반차로,서울특별시 중구 신당동 373-26,
2194,약수역5번출구.금호터널입구,127.0118693,37.55292373,일반차로,서울특별시 중구 신당동 372-31,04596
2195,약수역8번출구.신당사회복지관,127.0099567,37.55386465,일반차로,서울특별시 중구 신당동 369-2,04598
2196,약수역7번출구.약수동주민센터,127.0092978,37.55285097,일반차로,서울특별시 중구 신당동 366-45,04597
2197,송도병원앞,127.0077187,37.55026765,일반차로,서울특별시 중구 신당동 366-464,
2198,송도병원앞,127.0073984,37.55022712,일반차로,서울특별시 중구 신당동 432-706,
2199,약수역1번출구,127.009758,37.556253,일반차로,서울특별시 중구 신당동 422-7,
2201,장충체육관앞,127.008065,37.558336,일반차로,서울특별시 중구 장충동1가 117-1,
2202,장충체육관앞,127.0078282,37.55800173,일반차로,서울특별시 중구 장충동2가 200-1,04605
2203,장충동.동국대입구,127.0058213,37.56058093,일반차로,서울특별시 중구 장충동1가 62-97,
2204,장충동.동국대입구,127.0056291,37.56066639,일반차로,서울특별시 중구 장충동1가 56-2,
2205,퇴계로6가,127.0039011,37.56340113,일반차로,서울특별시 중구 쌍림동 146-43,
2206,퇴계로6가,127.003375,37.56353,일반차로,서울특별시 중구 쌍림동 146-43,
2207,퇴계로5가,126.999966,37.56238041,가로변전일,서울특별시 중구 묵정동 32-1,04619
2208,퇴계로5가,126.9997252,37.56278042,가로변전일,서울특별시 중구 충무로5가 20-27,04559
2209,국립극장.반얀트리호텔,127.0010947,37.55148182,일반차로,서울특별시 중구 장충동2가 산 14-59,
2210,국립극장.반얀트리호텔,127.000752,37.551535,일반차로,서울특별시 중구 장충동2가 산 14-56,
2211,청구역,127.0146561,37.55996006,일반차로,서울특별시 중구 신당동 294-2,04608
2212,청구역,127.0142192,37.55993038,일반차로,서울특별시 중구 신당동 294-19,04589
2213,동화동,127.018124,37.560025,일반차로,서울특별시 중구 신당동 852-4,
2214,동화동,127.0182737,37.55981268,일반차로,서울특별시 중구 신당동 843-4,
2215,백범광장,126.980093,37.555737,일반차로,서울특별시 중구 회현동1가 100-176,
