iter	RMSE
486	2.987219654
487	2.981746107
488	2.973344722
489	2.969549008
490	2.963611138
491	2.95748293
492	2.955207643
493	2.947920372
494	2.94328838
495	2.938765283
496	2.930312545
497	2.925828527
498	2.922322588
499	2.915184045
500	2.912116372
501	2.909179237
502	2.906446887
503	2.903981929
504	2.89820929
505	2.897455788
506	2.890780017
507	2.888297095
508	2.885527795
509	2.878329478
510	2.875664721
511	2.873635707
512	2.871054851
513	2.868775796
514	2.86614139
515	2.863622012
516	2.86116074
517	2.856101295
518	2.851467968
519	2.846323932
520	2.843556284
521	2.840834596
522	2.836377038
523	2.829657456
524	2.824692401
525	2.82242657
526	2.815939638
527	2.811606599
528	2.805305032
529	2.799216991
530	2.793239048
531	2.787540663
532	2.783771094
533	2.777412738
534	2.772169107
535	2.769734968
536	2.767182107
537	2.763683951
538	2.758622752
539	2.751044246
540	2.744203796
541	2.741559566
542	2.735722577
543	2.733172386
544	2.728604904
545	2.721341682
546	2.715576728
547	2.711785327
548	2.709732372
549	2.705995701
550	2.699827781
551	2.69526409
552	2.688504861
553	2.679828626
554	2.670761426
555	2.665772019
556	2.66042656
557	2.655252653
558	2.65172864
559	2.648160999
560	2.645465711
561	2.643945364
562	2.641633939
563	2.63975731
564	2.634597591
565	2.628061915
566	2.619876532
567	2.617522944
568	2.615192214
569	2.61033803
570	2.608052399
571	2.603924883
572	2.601687862
573	2.599656048
574	2.594900524
575	2.591074677
576	2.589402589
577	2.587584724
578	2.585506454
579	2.582799506
580	2.579240699
581	2.575046552
582	2.572552222
583	2.565616366
584	2.56131357
585	2.558901869
586	2.556826919
587	2.551649157
588	2.548350493
589	2.545419254
590	2.54226687
591	2.538441001
592	2.534429924
593	2.532992799
594	2.529110837
595	2.522993748
596	2.520077983
597	2.517321396
598	2.515593865
599	2.511751414
600	2.510054798
601	2.506899816
602	2.502671699
603	2.501185078
604	2.493315637
605	2.490298101
606	2.483822024
607	2.480201922
608	2.476442751
609	2.474983828
610	2.471048652
611	2.469438829
612	2.467081154
613	2.465047059
614	2.460175857
615	2.4585881
616	2.451668269
617	2.450129897
618	2.448112544
619	2.442837291
620	2.439990018
621	2.43610094
622	2.434586809
623	2.431674925
624	2.426109019
625	2.418582509
626	2.41186806
627	2.410174813
628	2.407334602
629	2.405920011
630	2.402064586
631	2.397443246
632	2.394782602
633	2.393487282
634	2.390411656
635	2.389020134
636	2.387617329
637	2.38624196
638	2.383879678
639	2.379237592
640	2.372294367
641	2.369776672
642	2.368244179
643	2.365247012
644	2.360008161
645	2.358312256
646	2.355294721
647	2.351479372
648	2.346795254
649	2.33993645
650	2.338323304
651	2.336898534
652	2.333999029
653	2.332548058
654	2.331434176
655	2.329640536
656	2.323030549
657	2.31699797
658	2.313512178
659	2.309478628
660	2.307372307
661	2.306181186
662	2.303333955
663	2.302164763
664	2.297401798
665	2.296259198
666	2.295075225
667	2.293749152
668	2.292491629
669	2.289246499
670	2.287202998
671	2.280803986
672	2.274785517
673	2.271778912
674	2.268866531
675	2.267742696
676	2.265977678
677	2.264996766
678	2.262881196
679	2.261653906
680	2.260698121
681	2.256701332
682	2.252329815
683	2.251412367
684	2.246120469
685	2.244958205
686	2.24129814
687	2.235854712
688	2.233638145
689	2.232013138
690	2.230868934
691	2.229045459
692	2.2264062
693	2.222482096
694	2.218490502
695	2.215637875
696	2.213807268
697	2.208846724
698	2.206331711
699	2.203225758
700	2.200959638
701	2.199975325
702	2.196853162
703	2.19264322
704	2.185432896
705	2.182046885
706	2.178638401
707	2.174804368
708	2.169743773
709	2.165523272
710	2.160423299
711	2.159310371
712	2.156435741
713	2.153191736
714	2.151654696
715	2.150666313
716	2.148416089
717	2.139221424
718	2.135659128
719	2.131355094
720	2.128208466
721	2.125916961
722	2.122331363
723	2.119868461
724	2.116572349
725	2.115644997
726	2.114727119
727	2.111721208
728	2.110807339
729	2.107265792
730	2.104988098
731	2.102689675
732	2.100555891
733	2.099573377
734	2.097418112
735	2.095216527
736	2.092766993
737	2.090483629
738	2.085934895
739	2.081370728
740	2.080417482
741	2.078075458
742	2.075180651
743	2.070185449
744	2.069230452
745	2.066461778
746	2.063469104
747	2.062616808
748	2.061706576
749	2.057985009
750	2.055487548
751	2.05250434
752	2.046122613
753	2.044925797
754	2.044218582
755	2.042968914
756	2.041521949
757	2.038968857
758	2.036581015
759	2.03384861
760	2.031882284
761	2.031111444
762	2.028635473
763	2.027668193
764	2.023676508
765	2.022688488
766	2.020094835
767	2.019290707
768	2.016789279
769	2.009037771
770	2.004664176
771	2.000716015
772	1.999334863
773	1.998418446
774	1.996782891
775	1.99540261
776	1.993151129
777	1.99209135
778	1.991021461
779	1.988477409
780	1.987304828
781	1.983308218
782	1.981577597
783	1.980981206
784	1.979197026
785	1.977422632
786	1.975491346
787	1.970837259
788	1.969602211
789	1.96903774
790	1.967324823
791	1.96655173
792	1.963552809
793	1.960067266
794	1.957963128
795	1.955983178
796	1.953778766
797	1.950578908
798	1.945308416
799	1.942855498
800	1.940938469
801	1.938291402
802	1.9361514
803	1.933097311
804	1.928544683
805	1.922996801
806	1.922099048
807	1.921489986
808	1.918430872
809	1.915296587
810	1.910950025
811	1.907950572
812	1.905248484
813	1.904313528
814	1.902393794
815	1.901483487
816	1.89618056
817	1.895650175
818	1.890407134
819	1.887905767
820	1.885646197
821	1.883401277
822	1.882946134
823	1.878080835
824	1.876149695
825	1.874056293
826	1.873171326
827	1.869720689
828	1.867559844
829	1.865253772
830	1.860907812
831	1.859362223
832	1.857908497
833	1.855710061
834	1.850878448
835	1.8503687
836	1.847425516
837	1.84385751
838	1.841397532
839	1.83921156
840	1.835334277
841	1.834533209
842	1.833698741
843	1.833164868
844	1.830312738
845	1.828455075
846	1.826242211
847	1.825146072
848	1.823622237
849	1.823132124
850	1.821178289
851	1.81835043
852	1.815587108
853	1.813463528
854	1.811914283
855	1.81030146
856	1.808611504
857	1.807100224
858	1.80502792
859	1.802151199
860	1.799956548
861	1.798778648
862	1.797187526
863	1.796685914
864	1.794255406
865	1.79347345
866	1.791538077
867	1.790926586
868	1.788821577
869	1.788122368
870	1.785913412
871	1.782302118
872	1.781821815
873	1.779733017
874	1.77587555
875	1.772372945
876	1.770697506
877	1.768514118
878	1.76803781
879	1.766502786
880	1.763964504
881	1.763547894
882	1.762504718
883	1.759696593
884	1.756771315
885	1.750164948
886	1.748736824
887	1.747172017
888	1.745981985
889	1.744390061
890	1.741134054
891	1.73763695
892	1.735774245
893	1.735378434
894	1.73373521
895	1.732822764
896	1.731094222
897	1.730213204
898	1.729145526
899	1.727587263
900	1.727041299
901	1.725569421
902	1.724430505
903	1.723660025
904	1.722068145
905	1.720004426
906	1.718652064
907	1.716706224
908	1.71087996
909	1.708717058
910	1.707222907
911	1.703189305
912	1.701312663
913	1.699993291
914	1.698260547
915	1.694625198
916	1.691602855
917	1.689269452
918	1.686696943
919	1.686309968
920	1.683203177
921	1.681887644
922	1.680437614
923	1.676611445
924	1.675297708
925	1.674112446
926	1.671132646
927	1.670186259
928	1.669025702
929	1.668069412
930	1.667576833
931	1.666702142
932	1.666130337
933	1.663156214
934	1.662808901
935	1.660999083
936	1.660160657
937	1.658301566
938	1.654958682
939	1.653335425
940	1.651292941
941	1.650442705
942	1.649560491
943	1.648118366
944	1.645601755
945	1.644317928
946	1.640687132
947	1.639036016
948	1.638027401
949	1.635162641
950	1.631676709
951	1.628634301
952	1.626009853
953	1.625579431
954	1.62323542
955	1.621423089
956	1.619940609
957	1.618384301
958	1.617328271
959	1.613474201
960	1.612775366
961	1.611827746
962	1.610280803
963	1.606770969
964	1.603836657
965	1.603491991
966	1.602484595
967	1.600505249
968	1.60001076
969	1.599378455
970	1.598780624
971	1.595777444
972	1.595191546
973	1.591876548
974	1.589600991
975	1.58927244
976	1.588977166
977	1.587884659
978	1.585421917
979	1.583929078
980	1.582234315
981	1.579536124
982	1.578983197
983	1.578708847
984	1.578001728
985	1.576945552
986	1.573180279
987	1.571472312
988	1.571195513
989	1.569567693
990	1.567707529
991	1.566535576
992	1.566256266
993	1.563577425
994	1.559940198
995	1.559346003
996	1.557782208
997	1.555451839
998	1.555158359
999	1.553851134
