iter	RMSE
818	0.5636667412
819	0.5627954226
820	0.5620263917
821	0.561612405
822	0.5610367537
823	0.5606768349
824	0.5598018627
825	0.5582282356
826	0.5572792623
827	0.5556294374
828	0.5549116707
829	0.554409105
830	0.5542549848
831	0.5536054379
832	0.5524748958
833	0.5517977516
834	0.551013875
835	0.5503548794
836	0.5501676164
837	0.5491888207
838	0.5485008779
839	0.5478068388
840	0.5468924259
841	0.5463962721
842	0.5458001679
843	0.5455625995
844	0.5453210248
845	0.5443993872
846	0.5433186336
847	0.5419826536
848	0.5409950697
849	0.5407721847
850	0.5401246978
851	0.5386845775
852	0.5385662637
853	0.5382988812
854	0.5379625881
855	0.5373902902
856	0.5372097791
857	0.5360907131
858	0.5352313421
859	0.5347718668
860	0.5339792197
861	0.5334310321
862	0.5324511839
863	0.5318043009
864	0.5311129928
865	0.530151047
866	0.5291147975
867	0.5286247515
868	0.5281005569
869	0.5275074462
870	0.526596432
871	0.5262835141
872	0.5253109872
873	0.5242169864
874	0.5237049923
875	0.5230360405
876	0.5223944591
877	0.5216802466
878	0.5209051502
879	0.5196794129
880	0.5191335497
881	0.5185897466
882	0.5182180561
883	0.517904166
884	0.5173519229
885	0.5163278914
886	0.5154454564
887	0.5143398758
888	0.5141888526
889	0.5132233923
890	0.5121894219
891	0.5114050275
892	0.5107029384
893	0.5101582163
894	0.5097173528
895	0.5091465191
896	0.5087570888
897	0.5082352459
898	0.5078704148
899	0.5071081592
900	0.5062781794
901	0.5058897213
902	0.5053850585
903	0.5048780684
904	0.5042952974
905	0.5036820993
906	0.5032619907
907	0.5022725966
908	0.5017240772
909	0.5014486334
910	0.5011637795
911	0.5007239833
912	0.4997600105
913	0.4991435471
914	0.4987814157
915	0.4982294989
916	0.4973331899
917	0.4969892028
918	0.4962937851
919	0.4956751439
920	0.4953790168
921	0.4946654459
922	0.4941740439
923	0.4941231652
924	0.4932978328
925	0.4929895086
926	0.492552627
927	0.4918876922
928	0.4916243943
929	0.491050776
930	0.490878429
931	0.4905950037
932	0.4894178067
933	0.4887597543
934	0.4884372681
935	0.4880380837
936	0.4873846735
937	0.4860402591
938	0.4855605169
939	0.4854450982
940	0.4844810151
941	0.4844420181
942	0.4839488384
943	0.4831157702
944	0.4825030866
945	0.4819947455
946	0.4817787505
947	0.4814776563
948	0.4806484232
949	0.4798866424
950	0.4791134558
951	0.4787156358
952	0.4778937568
953	0.4777391925
954	0.4763056507
955	0.4754380804
956	0.4750098662
957	0.4749706678
958	0.4746724285
959	0.4740718335
960	0.4735879951
961	0.4729918504
962	0.4723044193
963	0.471858362
964	0.4715118495
965	0.4710211764
966	0.4705717779
967	0.4704238621
968	0.4695271975
969	0.4686620538
970	0.4682482245
971	0.4678905309
972	0.4677271938
973	0.466784006
974	0.466206493
975	0.4656155787
976	0.4651505015
977	0.4645098467
978	0.46383575
979	0.4637772525
980	0.4631288792
981	0.4627322521
982	0.4621850452
983	0.4617125727
984	0.4612311655
985	0.4608637641
986	0.4604243783
987	0.4595296244
988	0.4585927573
989	0.4577630322
990	0.4570635213
991	0.4563797919
992	0.4552940102
993	0.4543464108
994	0.4539873212
995	0.4526797999
996	0.4520038248
997	0.4516528662
998	0.4504576344
999	0.44950046
