iter	RMSE
398	42786.63264
399	42713.29958
400	42648.96439
401	42573.19962
402	42477.39448
403	42405.22917
404	42344.7528
405	42291.56524
406	42237.93718
407	42092.4625
408	42047.86095
409	41994.93024
410	41910.13315
411	41864.25192
412	41805.79095
413	41758.75168
414	41572.86177
415	41281.69738
416	41241.83776
417	41177.73672
418	41090.2089
419	41060.71263
420	41011.84676
421	40932.71579
422	40867.38241
423	40827.91118
424	40778.67325
425	40719.73154
426	40674.88029
427	40623.77371
428	40553.36212
429	40502.80804
430	40458.42895
431	40350.63999
432	40295.49511
433	40235.0669
434	40180.25303
435	40148.63758
436	40069.28258
437	40017.22709
438	39899.84443
439	39805.21765
440	39741.06161
441	39684.3347
442	39607.39247
443	39563.84234
444	39499.57664
445	39441.42576
446	39412.19468
447	39355.03041
448	39305.99705
449	39263.36916
450	39187.6349
451	39088.27862
452	39030.83914
453	38996.94696
454	38948.49023
455	38908.52655
456	38884.06163
457	38842.14879
458	38801.54757
459	38767.10524
460	38696.9794
461	38632.30849
462	38575.10767
463	38543.12333
464	38478.59156
465	38354.45935
466	38285.7402
467	38247.46851
468	38207.03198
469	38145.80613
470	38088.58134
471	38044.90531
472	37985.06214
473	37946.36356
474	37881.05056
475	37851.1881
476	37813.54085
477	37756.50165
478	37693.3556
479	37630.13702
480	37588.76743
481	37513.32932
482	37477.74976
483	37433.57591
484	37363.34001
485	37329.26448
486	37264.00927
487	37218.25559
488	37160.17483
489	37117.19082
490	37059.79205
491	37023.15403
492	36992.05063
493	36946.15102
494	36926.73187
495	36878.57477
496	36817.6845
497	36730.69
498	36677.98831
499	36644.81633
500	36624.75194
501	36587.30142
502	36530.09175
503	36473.90478
504	36426.40027
505	36383.39296
506	36351.2755
507	36289.22993
508	36228.15074
509	36190.12488
510	36159.93777
511	36089.76034
512	36060.13291
513	36035.99171
514	35993.99598
515	35913.85862
516	35843.77734
517	35787.53298
518	35737.42986
519	35711.66403
520	35685.948
521	35635.36168
522	35601.02225
523	35564.29405
524	35531.693
525	35497.89635
526	35450.4161
527	35397.24036
528	35303.31483
529	35247.39238
530	35196.18196
531	35151.84108
532	35119.396
533	35051.19124
534	35024.72025
535	34985.30974
536	34954.74823
537	34926.99144
538	34903.14437
539	34852.16977
540	34824.29496
541	34796.00777
542	34750.19286
543	34710.66447
544	34686.64451
545	34632.91192
546	34561.66646
547	34515.06805
548	34482.59666
549	34412.47207
550	34389.85137
551	34355.93096
552	34317.53628
553	34263.89208
554	34242.51543
555	34205.34572
556	34166.38993
557	34140.75177
558	34108.23406
559	34046.71939
560	34010.7275
561	33988.3387
562	33962.74468
563	33931.7752
564	33889.94023
565	33860.30268
566	33797.82246
567	33737.90809
568	33706.69498
569	33685.39884
570	33634.76257
571	33531.25981
572	33473.49729
573	33430.65809
574	33400.62802
575	33367.89019
576	33338.64453
577	33305.34715
578	33248.46581
579	33210.63304
580	33173.23315
581	33120.61347
582	33084.89428
583	33037.56254
584	33017.57369
585	32971.11607
586	32948.6526
587	32898.94214
588	32876.3884
589	32829.29361
590	32798.40648
591	32767.19833
592	32728.20754
593	32684.59156
594	32643.14105
595	32581.1418
596	32554.92211
597	32490.14421
598	32465.02819
599	32428.08407
600	32398.08428
601	32361.12294
602	32312.76362
603	32247.12482
604	32223.237
605	32151.50579
606	32076.21835
607	32006.10038
608	31956.43763
609	31929.76845
610	31860.04324
611	31824.11965
612	31790.97794
613	31760.43623
614	31727.96357
615	31714.9563
616	31685.34753
617	31631.93048
618	31597.69894
619	31587.71927
620	31554.26504
621	31527.41521
622	31491.1691
623	31452.3641
624	31412.61601
625	31383.28635
626	31349.86184
627	31317.18571
628	31275.32792
629	31250.10875
630	31187.49273
631	31154.36901
632	31124.41678
633	31093.65821
634	31067.3912
635	31025.14588
636	30988.98331
637	30944.55626
638	30916.26647
639	30883.77404
640	30861.58587
641	30846.73017
642	30809.33276
643	30774.83829
644	30749.61505
645	30716.35765
646	30697.27912
647	30677.55021
648	30654.81624
649	30634.70203
650	30589.42338
651	30555.84856
652	30521.19976
653	30461.9044
654	30410.82277
655	30366.07562
656	30346.78141
657	30320.03577
658	30252.7818
659	30202.02527
660	30148.78415
661	30096.40094
662	30076.87654
663	30031.48941
664	30001.68119
665	29986.37469
666	29959.79977
667	29917.23063
668	29886.29893
669	29845.40976
670	29822.30811
671	29781.5706
672	29737.20336
673	29710.18528
674	29677.18934
675	29645.19344
676	29615.81912
677	29596.45096
678	29565.73881
679	29535.53743
680	29491.85883
681	29463.62154
682	29440.40532
683	29390.37842
684	29353.89742
685	29290.54617
686	29264.13705
687	29239.14166
688	29225.448
689	29189.20421
690	29143.41058
691	29110.95428
692	29085.78265
693	29048.51101
694	29018.63829
695	28977.7194
696	28949.89964
697	28903.21013
698	28873.14904
699	28836.84329
700	28801.81431
701	28771.7318
702	28743.68957
703	28722.75229
704	28671.99631
705	28644.60298
706	28616.57886
707	28579.71416
708	28553.66909
709	28521.03979
710	28494.20153
711	28469.26929
712	28410.98276
713	28395.97952
714	28363.05997
715	28318.78377
716	28294.32576
717	28274.46323
718	28246.43977
719	28223.30673
720	28184.27247
721	28137.59345
722	28113.24711
723	28068.2339
724	28020.05765
725	27995.29424
726	27954.8535
727	27932.96472
728	27875.14312
729	27850.91761
730	27810.20357
731	27782.13435
732	27763.42993
733	27722.1677
734	27673.94413
735	27636.37324
736	27611.21829
737	27572.17342
738	27539.99634
739	27501.29608
740	27462.87284
741	27421.59697
742	27408.31853
743	27379.29307
744	27362.21536
745	27320.68841
746	27267.67063
747	27213.8844
748	27179.58691
749	27169.28403
750	27146.54372
751	27128.82887
752	27093.18865
753	27071.01507
754	27016.12175
755	26977.95949
756	26954.05776
757	26939.49296
758	26923.37663
759	26856.31143
760	26808.07942
761	26783.1481
762	26743.33207
763	26722.37338
764	26690.66077
765	26666.13194
766	26632.95402
767	26591.41692
768	26570.39404
769	26534.08538
770	26502.30838
771	26472.75036
772	26455.88243
773	26428.41955
774	26400.03215
775	26364.80497
776	26313.67991
777	26289.363
778	26280.96187
779	26229.37522
780	26203.04576
781	26172.2425
782	26140.7371
783	26089.60842
784	26044.75497
785	26008.58539
786	25990.69185
787	25971.07039
788	25943.3053
789	25923.4558
790	25880.14881
791	25853.58586
792	25828.6907
793	25776.89327
794	25752.44046
795	25720.19175
796	25694.02493
797	25657.92889
798	25607.09618
799	25562.48069
800	25544.38561
801	25518.63793
802	25493.82044
803	25470.76253
804	25430.72711
805	25413.63522
806	25389.16996
807	25378.84233
808	25350.11565
809	25326.63564
810	25288.82489
811	25268.67439
812	25241.3819
813	25218.01068
814	25186.24785
815	25177.83582
816	25142.03755
817	25113.00199
818	25080.1903
819	25059.69374
820	25021.85902
821	24992.22129
822	24969.62309
823	24950.51865
824	24922.42065
825	24883.21666
826	24859.03757
827	24823.63036
828	24799.32109
829	24775.08688
830	24742.90891
831	24711.88535
832	24697.95541
833	24659.94754
834	24643.61514
835	24602.09068
836	24586.54008
837	24544.39462
838	24491.83382
839	24445.83479
840	24430.78087
841	24401.74519
842	24389.43945
843	24360.60994
844	24348.32135
845	24324.23919
846	24281.32551
847	24254.70866
848	24228.93165
849	24194.44571
850	24153.75638
851	24116.70231
852	24077.65206
853	24052.75596
854	24033.3932
855	24015.04142
856	23986.56987
857	23953.22307
858	23925.59102
859	23909.33504
860	23888.77796
861	23852.80276
862	23820.33984
863	23795.10014
864	23777.35284
865	23754.03822
866	23729.25149
867	23697.73658
868	23672.77398
869	23657.05805
870	23626.42355
871	23598.73297
872	23563.00932
873	23548.42312
874	23532.37882
875	23485.51456
876	23470.37105
877	23444.11583
878	23418.3553
879	23399.20287
880	23374.08128
881	23352.57969
882	23335.55792
883	23324.78628
884	23313.3696
885	23298.33656
886	23284.98341
887	23262.88993
888	23234.1921
889	23207.54261
890	23190.18836
891	23152.03955
892	23125.97259
893	23098.09158
894	23077.41572
895	23056.23014
896	23034.59079
897	23016.28111
898	22982.55273
899	22945.69423
900	22918.71283
901	22888.36715
902	22858.44557
903	22830.53616
904	22796.00111
905	22770.47788
906	22737.78345
907	22717.88252
908	22697.50094
909	22678.97051
910	22673.32578
911	22653.08264
912	22630.82936
913	22614.1191
914	22596.91413
915	22568.46667
916	22535.68614
917	22497.60504
918	22469.09369
919	22445.75139
920	22429.52628
921	22395.73408
922	22372.78127
923	22348.76211
924	22327.90656
925	22286.44479
926	22267.53418
927	22244.07989
928	22221.2462
929	22197.29254
930	22182.32526
931	22156.95399
932	22131.30442
933	22120.11702
934	22099.91081
935	22084.05954
936	22066.49348
937	22045.02893
938	22009.00424
939	21981.38448
940	21920.49438
941	21902.63278
942	21880.12659
943	21859.63607
944	21837.4433
945	21819.33703
946	21782.64303
947	21767.28364
948	21746.65735
949	21732.04716
950	21711.75992
951	21681.24268
952	21643.56421
953	21606.00646
954	21584.01995
955	21572.60018
956	21558.82156
957	21530.29649
958	21515.52706
959	21496.42565
960	21479.69243
961	21451.82404
962	21431.03279
963	21416.11324
964	21400.20059
965	21371.34021
966	21348.97132
967	21337.04981
968	21313.268
969	21299.30415
970	21249.19223
971	21214.39742
972	21201.00896
973	21184.75977
974	21154.44527
975	21131.16647
976	21113.64112
977	21098.08832
978	21083.47058
979	21057.8292
980	21050.95294
981	21029.64183
982	21009.66734
983	20995.77547
984	20976.09001
985	20959.79639
986	20927.54555
987	20899.02504
988	20882.28197
989	20872.04045
990	20865.56178
991	20844.29702
992	20822.34322
993	20799.50633
994	20790.20242
995	20762.65316
996	20738.97865
997	20720.09376
998	20690.00286
999	20666.48325
