iter	Logloss
136	0.1373538505
137	0.1364735211
138	0.1354792301
139	0.1344561599
140	0.1334152737
141	0.132503096
142	0.1316183789
143	0.130477388
144	0.1294606357
145	0.1283673863
146	0.1274936586
147	0.1263912139
148	0.125421343
149	0.1244598713
150	0.1236965829
151	0.1226462141
152	0.1218158473
153	0.120815921
154	0.119799077
155	0.1187727187
156	0.1179309391
157	0.1171313832
158	0.1163123464
159	0.1155387462
160	0.1146760279
161	0.113929367
162	0.1129884864
163	0.1120918869
164	0.111143775
165	0.1104082819
166	0.1095688018
167	0.1088989807
168	0.1083092873
169	0.1077365246
170	0.1069575318
171	0.1062791191
172	0.1054390302
173	0.1048869938
174	0.1043132334
175	0.103714483
176	0.1029000546
177	0.1020962639
178	0.1013706011
179	0.1007588876
180	0.1002390729
181	0.09954814618
182	0.09888166893
183	0.09849868396
184	0.09784547489
185	0.09732959184
186	0.09670257483
187	0.09614340895
188	0.09569942512
189	0.09519791017
190	0.0946994071
191	0.09405066508
192	0.09338559237
193	0.0927070626
194	0.09202818251
195	0.0914838658
196	0.09080376335
197	0.09033648897
198	0.08983459022
199	0.08932357155
200	0.08879567921
201	0.08830975028
202	0.08784806164
203	0.08723728862
204	0.08686028295
205	0.08635182126
206	0.08584784254
207	0.08540115256
208	0.08497365932
209	0.08466957503
210	0.08410813852
211	0.08372043377
212	0.08319177569
213	0.08272763593
214	0.08232700844
215	0.08182242052
216	0.08144436866
217	0.08095335565
218	0.08058250026
219	0.07996681945
220	0.07934481299
221	0.07891710286
222	0.07848252069
223	0.07814513554
224	0.07770131753
225	0.0773681405
226	0.07694319965
227	0.07644772792
228	0.076101519
229	0.07579321241
230	0.0755555298
231	0.07517449936
232	0.07478030485
233	0.07429459031
234	0.07380491633
235	0.07336102906
236	0.07301626652
237	0.07278205759
238	0.07240611412
239	0.07209890706
240	0.07181560395
241	0.07144405771
242	0.07095393979
243	0.07070685265
244	0.07027895822
245	0.07003323993
246	0.06962568434
247	0.06939067029
248	0.0690724241
249	0.06868462137
250	0.06838585968
251	0.06804839093
252	0.06758573994
253	0.06724972463
254	0.06691340213
255	0.06666724337
256	0.06620506463
257	0.06583064156
258	0.06546146766
259	0.06514080141
260	0.0647831741
261	0.06449604232
262	0.06421362237
263	0.06382796195
264	0.06350270393
265	0.06318191399
266	0.06296028712
267	0.06262632987
268	0.0623196559
269	0.06202350786
270	0.06168868677
271	0.06137022438
272	0.06106049472
273	0.06068637342
274	0.06036075108
275	0.06007880988
276	0.05983864244
277	0.05944808326
278	0.05916288306
279	0.05883012956
280	0.0584801471
281	0.05827407427
282	0.05809454509
283	0.05775242629
284	0.05752670177
285	0.05733065471
286	0.05712385184
287	0.05694075911
288	0.05669168076
289	0.05639138389
290	0.05607086176
291	0.05576967379
292	0.05560976368
293	0.05538170524
294	0.05509741116
295	0.05491089863
296	0.05468855989
297	0.05442045495
298	0.05417035591
299	0.0538623226
300	0.05361502095
301	0.05340652298
302	0.05316154269
303	0.05287810113
304	0.05266987031
305	0.05251212716
306	0.05229040928
307	0.05208412507
308	0.05191794055
309	0.05175048123
310	0.05155647123
311	0.05132253244
312	0.05113478292
313	0.05092533224
314	0.05075865081
315	0.05056296799
316	0.0503525719
317	0.05007055333
318	0.04982063528
319	0.049588124
320	0.04938122658
321	0.04924023052
322	0.0490957465
323	0.04884583303
324	0.04861175359
325	0.04837338515
326	0.04823363436
327	0.04808401179
328	0.04788309797
329	0.04760203274
330	0.04742584279
331	0.04723033929
332	0.04708218591
333	0.04691391465
334	0.04669737117
335	0.0465593381
336	0.04637301422
337	0.04620379219
338	0.04605360375
339	0.04592497074
340	0.04577947
341	0.04562891061
342	0.045427677
343	0.04527392964
344	0.04511337486
345	0.04494698179
346	0.04481281825
347	0.04463201468
348	0.04451693828
349	0.04437889382
350	0.04425157233
351	0.04408081207
352	0.04396294156
353	0.04379858111
354	0.04361279376
355	0.04342762388
356	0.04328853667
357	0.04308387345
358	0.04289310509
359	0.04269431967
360	0.04256849533
361	0.04242783031
362	0.04229327553
363	0.04215693564
364	0.04198288681
365	0.04183783543
366	0.04170541796
367	0.04161312641
368	0.0414296781
369	0.0413081912
370	0.04120814731
371	0.04108563871
372	0.04089936028
373	0.04078380785
374	0.04061869175
375	0.04049781215
376	0.04039252579
377	0.04024934019
378	0.0400625115
379	0.03988799237
380	0.03970854932
381	0.03959344024
382	0.03941915092
383	0.03925102533
384	0.03914356085
385	0.03904326379
386	0.03889971092
387	0.03873287799
388	0.03863356435
389	0.03850573216
390	0.03839066755
391	0.03831170951
392	0.03817731551
393	0.03805372868
394	0.03794122742
395	0.03781077589
396	0.0376545932
397	0.03754961042
398	0.03738333783
399	0.03723673024
400	0.03706743424
401	0.03695252598
402	0.03683874264
403	0.03664863239
404	0.03650325177
405	0.03639815275
406	0.03628108193
407	0.0361118291
408	0.03599916423
409	0.03587773322
410	0.0357738221
411	0.0356399717
412	0.03547739974
413	0.03537831365
414	0.03528183767
415	0.03516846497
416	0.03507268358
417	0.03495373032
418	0.0348122489
419	0.03471120281
420	0.03456244652
421	0.03444634444
422	0.03432967638
423	0.03420158491
424	0.03412131752
425	0.03396550315
426	0.03389871828
427	0.03382713409
428	0.0336778776
429	0.03356742565
430	0.03344284985
431	0.03332410537
432	0.03327195699
433	0.03316873648
434	0.03309456644
435	0.03300396725
436	0.03289244729
437	0.03277526679
438	0.03263928194
439	0.03253597408
440	0.03242106261
441	0.03229299016
442	0.03219558555
443	0.0320754194
444	0.03197344756
445	0.03186038221
446	0.03178424029
447	0.03169363985
448	0.03157027399
449	0.03145359103
450	0.03138150128
451	0.03130438953
452	0.03116600654
453	0.03105927409
454	0.03097687803
455	0.03087603017
456	0.0307639038
457	0.0306455125
458	0.03055711082
459	0.0304876249
460	0.03042166527
461	0.03032433378
462	0.03022412448
463	0.0301437846
464	0.03005627293
465	0.02997146172
466	0.02990179691
467	0.0298180227
468	0.02974293917
469	0.02964724148
470	0.02955498533
471	0.0294517834
472	0.02932981682
473	0.02924340515
474	0.02909652792
475	0.02902167998
476	0.02895623947
477	0.02886120422
478	0.02877814781
479	0.02870985034
480	0.02865967163
481	0.02857261031
482	0.02847601013
483	0.02840130951
484	0.02832812549
485	0.02821297819
486	0.02812251584
487	0.02804222481
488	0.02793788394
489	0.02785308108
490	0.02774380247
491	0.02767105179
492	0.02757605249
493	0.0275079883
494	0.02738679543
495	0.02730798535
496	0.02723708771
497	0.02714483604
498	0.02708632306
499	0.02699039601
500	0.02689449448
501	0.02682299887
502	0.02675150463
503	0.02667029164
504	0.02658322291
505	0.02649413005
506	0.02639109171
507	0.02633139371
508	0.02627017163
509	0.02619097996
510	0.02613185195
511	0.02608505301
512	0.02599714046
513	0.0259131359
514	0.02585268305
515	0.02577092979
516	0.02569252623
517	0.0256211656
518	0.02552322531
519	0.02544856848
520	0.02536091263
521	0.02528298148
522	0.0252030329
523	0.02508933118
524	0.02501927102
525	0.02493108488
526	0.02485168373
527	0.02476753197
528	0.02469292994
529	0.02461031327
530	0.02454994855
531	0.0245108559
532	0.0244564419
533	0.02439170912
534	0.0243726475
535	0.02429934224
536	0.02424697911
537	0.02419348266
538	0.02411251248
539	0.02405194104
540	0.0239794646
541	0.02391632091
542	0.0238568542
543	0.02378939947
544	0.02373520131
545	0.02364914279
546	0.02357741917
547	0.02351167211
548	0.02347136741
549	0.02342051262
550	0.02334842142
551	0.02330245411
552	0.02323722763
553	0.02318306659
554	0.02313320899
555	0.0230769905
556	0.02300339782
557	0.02294943454
558	0.02287029726
559	0.02280645348
560	0.02273441489
561	0.02266716925
562	0.02260477087
563	0.02256469372
564	0.02248851883
565	0.02244698149
566	0.0224033161
567	0.02233471749
568	0.02228753012
569	0.02224332749
570	0.02217761836
571	0.02213070863
572	0.02205243245
573	0.02200230318
574	0.02194848762
575	0.02187467691
576	0.02180281932
577	0.02176545729
578	0.02168271579
579	0.02163603223
580	0.02159413491
581	0.02154581565
582	0.02148907851
583	0.02144791354
584	0.02140460084
585	0.02135013819
586	0.02128010236
587	0.02122119194
588	0.02116679864
589	0.02111369127
590	0.02106383965
591	0.02100517559
592	0.02097103683
593	0.0209329327
594	0.02088698527
595	0.0208273013
596	0.02078662156
597	0.02073056432
598	0.02069967002
599	0.02067212246
600	0.02062481158
601	0.02059274516
602	0.02053340868
603	0.02047353792
604	0.02043728141
605	0.02039225493
606	0.02035127679
607	0.0203090216
608	0.02027498248
609	0.02020831336
610	0.02016832319
611	0.02010437934
612	0.02006429384
613	0.02001075129
614	0.01995296472
615	0.01990167359
616	0.01984695792
617	0.01979968325
618	0.01977892809
619	0.01972649633
620	0.01969061613
621	0.01963285098
622	0.01958228537
623	0.0195537721
624	0.01949506629
625	0.01944344903
626	0.01939924974
627	0.01935784509
628	0.01931325021
629	0.01927701568
630	0.01923981934
631	0.01920261414
632	0.01914856993
633	0.01911420892
634	0.01906788218
635	0.01901862985
636	0.018973968
637	0.01892449433
638	0.01887474323
639	0.01880028892
640	0.01874432191
641	0.01870941957
642	0.01864696157
643	0.01858998329
644	0.0185580127
645	0.01850834302
646	0.01844941136
647	0.01842215728
648	0.01837183402
649	0.01833345585
650	0.01829665628
651	0.01822396841
652	0.01819070478
653	0.0181444974
654	0.01809695671
655	0.01805609125
656	0.01800132601
657	0.01796451136
658	0.01790708629
659	0.017872411
660	0.01783067675
661	0.01779563066
662	0.0177551712
663	0.01771845918
664	0.01768095507
665	0.01764293043
666	0.01760470634
667	0.01757354492
668	0.01753273698
669	0.01749123792
670	0.01745720781
671	0.01742520968
672	0.0173874172
673	0.01734362092
674	0.01729849576
675	0.01726398527
676	0.01722129747
677	0.01718045029
678	0.01715122625
679	0.01711786542
680	0.01707677334
681	0.01704260242
682	0.01700178778
683	0.01695795429
684	0.01692460622
685	0.01688653663
686	0.01684783827
687	0.01679852737
688	0.01675793347
689	0.01671338191
690	0.01665954898
691	0.01663889482
692	0.01661041988
693	0.01656984055
694	0.01654627457
695	0.01649487926
696	0.01645408197
697	0.01642780045
698	0.01638923474
699	0.01635887411
700	0.0163154713
701	0.01626519213
702	0.01622157743
703	0.01618592252
704	0.01615451412
705	0.01611839794
706	0.01607883979
707	0.01604475762
708	0.01600149143
709	0.01596503268
710	0.01593320364
711	0.01589986045
712	0.01586554865
713	0.01583089262
714	0.01577198549
715	0.01572988384
716	0.01571364137
717	0.01567987982
718	0.01564199737
719	0.01560755773
720	0.01558640257
721	0.01557073551
722	0.0155439228
723	0.01552621822
724	0.01548441783
725	0.01545809285
726	0.01543050129
727	0.01537884839
728	0.01534196817
729	0.01529515299
730	0.01526042934
731	0.01523043065
732	0.01519149243
733	0.01515872789
734	0.01512617832
735	0.01509921575
736	0.01506742021
737	0.01503930779
738	0.01500368704
739	0.01498090562
740	0.01493641446
741	0.01487908904
742	0.0148572458
743	0.01482888883
744	0.01480888424
745	0.01477281367
746	0.01473840396
747	0.0147069971
748	0.01468336645
749	0.01463901354
750	0.01461227076
751	0.01458616019
752	0.01454959951
753	0.0145124343
754	0.01448860421
755	0.01445448941
756	0.01442919421
757	0.01440434441
758	0.01436759256
759	0.01434105269
760	0.01430920093
761	0.01428362208
762	0.01425141357
763	0.01421927925
764	0.01419640173
765	0.01416135928
766	0.01413500501
767	0.0140990532
768	0.01406562465
769	0.01402942952
770	0.01399630268
771	0.01397051305
772	0.01394197432
773	0.01391242192
774	0.01388067872
775	0.01383751931
776	0.0138153876
777	0.01378538591
778	0.01374888877
779	0.01371187571
780	0.01368235225
781	0.01365647185
782	0.01363893521
783	0.01361346808
784	0.01358549436
785	0.01355292692
786	0.01352797193
787	0.01350279932
788	0.01347868023
789	0.01343586714
790	0.01339768517
791	0.01337528972
792	0.0133335587
793	0.01329916882
794	0.01327065578
795	0.01324118153
796	0.01321180706
797	0.01318799307
798	0.01316533166
799	0.0131417201
800	0.01311659501
801	0.01308751218
802	0.01306099071
803	0.01303911634
804	0.01300653914
805	0.01298409109
806	0.01296155971
807	0.01293832154
808	0.01290664427
809	0.01288511213
810	0.01286737898
811	0.01284488869
812	0.01281403013
813	0.01278969885
814	0.01277400276
815	0.01273709541
816	0.01270398278
817	0.01268786734
818	0.0126713297
819	0.01264272677
820	0.01261961256
821	0.01259503724
822	0.01256507176
823	0.01254349584
824	0.0125146896
825	0.01249123153
826	0.01247357989
827	0.01245136657
828	0.01242467159
829	0.01240319264
830	0.0123668694
831	0.01234901234
832	0.01232399902
833	0.01230479762
834	0.01228095238
835	0.01225678785
836	0.01222376717
837	0.01219151233
838	0.01217041421
839	0.01214771333
840	0.0121261406
841	0.01209501702
842	0.01207047811
843	0.0120490619
844	0.01202881727
845	0.01201164037
846	0.01198999026
847	0.01196095039
848	0.01193173381
849	0.01190721306
850	0.01187929907
851	0.01186149849
852	0.01184664082
853	0.01181840711
854	0.01180480799
855	0.01178617476
856	0.01176212908
857	0.01174153463
858	0.01172126928
859	0.0116942126
860	0.01168060228
861	0.01165119926
862	0.01162872338
863	0.01160557599
864	0.01158337093
865	0.01156685671
866	0.01155462575
867	0.01153914044
868	0.01151628124
869	0.01149872268
870	0.01147909308
871	0.01145902276
872	0.0114437543
873	0.01142311698
874	0.01140055839
875	0.01138048831
876	0.01135193445
877	0.01133516396
878	0.01130929511
879	0.01128084457
880	0.0112598894
881	0.01123772187
882	0.0112185912
883	0.01118450952
884	0.01116570743
885	0.01114480129
886	0.01112133816
887	0.01109796112
888	0.01107536862
889	0.01105888611
890	0.01103249268
891	0.01101204891
892	0.01099878316
893	0.01097945775
894	0.01096101169
895	0.01094202532
896	0.01091470596
897	0.01088696733
898	0.01087342267
899	0.01085026382
900	0.01082878446
901	0.01081280286
902	0.01079213879
903	0.01077498167
904	0.01075209511
905	0.01072965547
906	0.01070467398
907	0.01067162637
908	0.01065241472
909	0.01063891773
910	0.01061320621
911	0.01059638075
912	0.01057895965
913	0.01056585071
914	0.01052882799
915	0.01051408153
916	0.01049642398
917	0.01048156377
918	0.01046883777
919	0.01045199314
920	0.01043055123
921	0.01040102787
922	0.01039271334
923	0.01036501231
924	0.01034839125
925	0.01033089219
926	0.01031824117
927	0.01029694856
928	0.01028148352
929	0.01026812769
930	0.0102530459
931	0.0102364787
932	0.01021442183
933	0.01019539644
934	0.010178046
935	0.01016513006
936	0.01014986145
937	0.01013181883
938	0.01011963808
939	0.01010188322
940	0.01008475957
941	0.01006645011
942	0.01005168641
943	0.01003993443
944	0.01002569532
945	0.0100033731
946	0.009987101861
947	0.009964327887
948	0.009941186653
949	0.009926137279
950	0.00990573035
951	0.009887468791
952	0.009869662831
953	0.009849259427
954	0.009826491355
955	0.009798762399
956	0.009776244979
957	0.00976455164
958	0.009762863725
959	0.009731879912
960	0.009705025604
961	0.009691830474
962	0.009681954696
963	0.009662218714
964	0.009649290314
965	0.009632511113
966	0.009606010228
967	0.009588655891
968	0.009578064209
969	0.009556614493
970	0.009548047416
971	0.009529062099
972	0.009512618957
973	0.009492040397
974	0.009479489605
975	0.009463109662
976	0.009445574673
977	0.009428423236
978	0.009413662001
979	0.009401293589
980	0.009394330602
981	0.009372400935
982	0.00935158624
983	0.009330715882
984	0.009316996788
985	0.009295418963
986	0.009280835574
987	0.009263116883
988	0.00924982888
989	0.009232997071
990	0.009222236031
991	0.009196147697
992	0.009177648183
993	0.009163963532
994	0.009144267643
995	0.009123961926
996	0.009103339849
997	0.009086234633
998	0.009069038592
999	0.009058762285
