iter	Passed	Remaining
413	3504	4960
414	3511	4950
415	3520	4942
416	3529	4934
417	3537	4926
418	3546	4917
419	3555	4909
420	3563	4900
421	3571	4891
422	3581	4885
423	3590	4877
424	3597	4866
425	3605	4858
426	3613	4848
427	3620	4839
428	3628	4830
429	3637	4821
430	3645	4813
431	3654	4805
432	3662	4796
433	3669	4785
434	3676	4775
435	3683	4765
436	3692	4756
437	3701	4748
438	3709	4740
439	3719	4733
440	3726	4723
441	3736	4716
442	3742	4706
443	3750	4696
444	3759	4689
445	3768	4680
446	3777	4673
447	3785	4664
448	3794	4656
449	3802	4647
450	3810	4639
451	3819	4630
452	3827	4621
453	3836	4614
454	3844	4604
455	3852	4596
456	3860	4587
457	3868	4578
458	3878	4570
459	3886	4562
460	3895	4554
461	3904	4546
462	3912	4537
463	3919	4527
464	3928	4520
465	3937	4511
466	3945	4503
467	3953	4493
468	3961	4484
469	3969	4476
470	3978	4468
471	3987	4460
472	3995	4452
473	4003	4443
474	4013	4436
475	4022	4428
476	4031	4420
477	4039	4411
478	4047	4401
479	4055	4393
480	4063	4384
481	4069	4373
482	4077	4364
483	4086	4356
484	4096	4349
485	4104	4340
486	4111	4331
487	4119	4321
488	4126	4312
489	4134	4303
490	4144	4296
491	4152	4287
492	4160	4278
493	4168	4269
494	4177	4261
495	4187	4254
496	4196	4246
497	4203	4237
498	4210	4227
499	4219	4219
500	4227	4211
501	4236	4203
502	4245	4195
503	4254	4186
504	4261	4177
505	4270	4168
506	4279	4161
507	4287	4152
508	4296	4144
509	4305	4136
510	4312	4126
511	4320	4117
512	4327	4108
513	4335	4099
514	4342	4089
515	4350	4080
516	4357	4071
517	4367	4063
518	4376	4055
519	4385	4048
520	4394	4039
521	4402	4031
522	4411	4023
523	4419	4014
524	4427	4006
525	4436	3997
526	4444	3988
527	4452	3980
528	4460	3971
529	4467	3961
530	4475	3952
531	4483	3943
532	4492	3936
533	4501	3928
534	4510	3920
535	4518	3911
536	4527	3903
537	4535	3894
538	4543	3886
539	4553	3878
540	4562	3870
541	4572	3863
542	4580	3855
543	4590	3847
544	4598	3838
545	4607	3830
546	4616	3822
547	4625	3815
548	4633	3806
549	4641	3797
550	4649	3788
551	4657	3779
552	4664	3770
553	4673	3762
554	4681	3753
555	4689	3744
556	4697	3735
557	4705	3727
558	4714	3718
559	4723	3710
560	4731	3702
561	4739	3693
562	4748	3685
563	4755	3676
564	4763	3667
565	4771	3658
566	4778	3649
567	4787	3641
568	4795	3632
569	4804	3624
570	4811	3615
571	4818	3605
572	4826	3597
573	4836	3589
574	4844	3580
575	4853	3572
576	4863	3565
577	4871	3556
578	4880	3548
579	4889	3540
580	4897	3531
581	4904	3522
582	4912	3513
583	4922	3506
584	4930	3497
585	4939	3489
586	4947	3480
587	4954	3471
588	4962	3462
589	4970	3453
590	4977	3444
591	4985	3436
592	4994	3428
593	5003	3419
594	5012	3411
595	5021	3403
596	5028	3394
597	5036	3385
598	5043	3376
599	5052	3368
600	5060	3359
601	5069	3351
602	5078	3343
603	5086	3335
604	5095	3326
605	5103	3318
606	5113	3310
607	5120	3301
608	5129	3293
609	5138	3285
610	5147	3277
611	5155	3268
612	5164	3260
613	5171	3251
614	5181	3243
615	5190	3235
616	5199	3227
617	5208	3219
618	5217	3211
619	5225	3202
620	5233	3194
621	5242	3185
622	5250	3177
623	5258	3168
624	5266	3160
625	5275	3152
626	5285	3144
627	5293	3135
628	5301	3127
629	5311	3119
630	5319	3110
631	5328	3102
632	5336	3093
633	5346	3086
634	5354	3077
635	5362	3069
636	5371	3060
637	5379	3052
638	5386	3043
639	5394	3034
640	5401	3025
641	5408	3016
642	5417	3007
643	5425	2999
644	5433	2990
645	5442	2982
646	5450	2973
647	5458	2965
648	5466	2956
649	5473	2947
650	5481	2938
651	5490	2930
652	5498	2921
653	5507	2913
654	5515	2905
655	5523	2896
656	5531	2888
657	5542	2880
658	5549	2871
659	5557	2862
660	5565	2854
661	5573	2845
662	5582	2837
663	5590	2828
664	5598	2820
665	5607	2812
666	5614	2802
667	5621	2793
668	5628	2784
669	5637	2776
670	5646	2768
671	5653	2759
672	5660	2750
673	5669	2742
674	5677	2733
675	5686	2725
676	5695	2717
677	5705	2709
678	5713	2700
679	5722	2692
680	5730	2684
681	5738	2675
682	5746	2667
683	5755	2659
684	5764	2650
685	5770	2641
686	5778	2632
687	5786	2624
688	5794	2615
689	5802	2607
690	5811	2598
691	5820	2590
692	5828	2582
693	5836	2573
694	5845	2565
695	5853	2556
696	5861	2547
697	5871	2540
698	5879	2531
699	5887	2523
700	5896	2514
701	5903	2505
702	5911	2497
703	5919	2488
704	5928	2480
705	5936	2472
706	5945	2464
707	5954	2455
708	5964	2448
709	5972	2439
710	5980	2430
711	5991	2423
712	5998	2414
713	6007	2406
714	6016	2398
715	6025	2389
716	6033	2381
717	6042	2373
718	6050	2364
719	6058	2356
720	6066	2347
721	6076	2339
722	6085	2331
723	6092	2322
724	6101	2314
725	6108	2305
726	6116	2296
727	6125	2288
728	6132	2279
729	6140	2271
730	6150	2263
731	6157	2254
732	6166	2246
733	6175	2238
734	6183	2229
735	6191	2220
736	6198	2211
737	6207	2203
738	6215	2195
739	6224	2186
740	6231	2178
741	6240	2169
742	6247	2161
743	6256	2152
744	6264	2144
745	6273	2135
746	6280	2127
747	6287	2118
748	6294	2109
749	6300	2100
750	6307	2091
751	6313	2082
752	6320	2073
753	6327	2064
754	6333	2055
755	6339	2045
756	6346	2037
757	6353	2028
758	6360	2019
759	6367	2010
760	6373	2001
761	6379	1992
762	6385	1983
763	6392	1974
764	6398	1965
765	6405	1956
766	6412	1948
767	6420	1939
768	6427	1930
769	6433	1921
770	6439	1912
771	6445	1903
772	6452	1894
773	6458	1885
774	6465	1877
775	6472	1868
776	6479	1859
777	6486	1850
778	6493	1842
779	6500	1833
780	6506	1824
781	6512	1815
782	6520	1807
783	6527	1798
784	6533	1789
785	6541	1781
786	6548	1772
787	6555	1763
788	6562	1754
789	6569	1746
790	6575	1737
791	6582	1728
792	6589	1719
793	6595	1711
794	6601	1702
795	6608	1693
796	6615	1685
797	6621	1676
798	6626	1667
799	6632	1658
800	6638	1649
801	6645	1640
802	6651	1631
803	6658	1623
804	6665	1614
805	6672	1605
806	6679	1597
807	6685	1588
808	6692	1579
809	6698	1571
810	6705	1562
811	6710	1553
812	6716	1544
813	6722	1536
814	6728	1527
815	6734	1518
816	6741	1510
817	6747	1501
818	6753	1492
819	6759	1483
820	6765	1475
821	6771	1466
822	6777	1457
823	6783	1449
824	6790	1440
825	6798	1432
826	6804	1423
827	6810	1414
828	6815	1405
829	6821	1397
830	6827	1388
831	6832	1379
832	6839	1371
833	6844	1362
834	6850	1353
835	6856	1344
836	6861	1336
837	6867	1327
838	6872	1318
839	6878	1310
840	6884	1301
841	6890	1292
842	6895	1284
843	6901	1275
844	6906	1266
845	6912	1258
846	6918	1249
847	6923	1240
848	6928	1232
849	6934	1223
850	6940	1215
851	6946	1206
852	6952	1198
853	6958	1189
854	6963	1180
855	6969	1172
856	6975	1163
857	6981	1155
858	6987	1147
859	6994	1138
860	7001	1130
861	7007	1121
862	7013	1113
863	7018	1104
864	7024	1096
865	7030	1087
866	7036	1079
867	7041	1070
868	7047	1062
869	7053	1053
870	7059	1045
871	7065	1037
872	7070	1028
873	7076	1020
874	7082	1011
875	7088	1003
876	7093	994
877	7099	986
878	7106	978
879	7111	969
880	7118	961
