iter	Passed	Remaining
476	647	709
477	648	708
478	649	706
479	650	704
480	651	703
481	652	701
482	654	700
483	655	698
484	656	697
485	657	695
486	658	693
487	659	692
488	660	690
489	661	688
490	662	687
491	663	685
492	664	683
493	665	682
494	666	680
495	667	678
496	668	677
497	669	675
498	670	673
499	671	671
500	672	670
501	674	668
502	691	682
503	692	681
504	694	680
505	695	678
506	697	678
507	698	676
508	699	675
509	700	673
510	702	672
511	703	670
512	704	668
513	705	667
514	706	665
515	707	663
516	708	662
517	709	660
518	710	658
519	712	657
520	712	655
521	714	653
522	715	652
523	716	650
524	717	648
525	718	647
526	719	645
527	720	644
528	721	642
529	722	641
530	723	639
531	724	637
532	726	636
533	727	634
534	728	632
535	729	631
536	730	629
537	731	627
538	732	626
539	733	624
540	734	623
541	735	621
542	736	620
543	737	618
544	738	616
545	740	615
546	741	614
547	742	612
548	743	610
549	744	609
550	745	607
551	746	606
552	747	604
553	748	602
554	749	601
555	750	599
556	751	598
557	753	596
558	754	594
559	755	593
560	756	591
561	757	590
562	758	589
563	760	587
564	761	586
565	762	584
566	763	582
567	764	581
568	765	579
569	766	578
570	767	576
571	769	575
572	770	573
573	771	572
574	772	570
575	773	569
576	774	567
577	775	566
578	776	564
579	777	563
580	778	561
581	779	560
582	780	558
583	782	557
584	783	555
585	784	553
586	785	552
587	786	550
588	787	549
589	788	547
590	789	546
591	790	544
592	791	542
593	792	541
594	793	540
595	794	538
596	795	537
597	796	535
598	797	534
599	798	532
600	800	531
601	801	529
602	802	528
603	803	526
604	804	525
605	805	523
606	807	522
607	808	521
608	809	519
609	810	517
610	811	516
611	812	515
612	813	513
613	814	512
614	816	510
615	816	509
616	818	507
617	819	506
618	820	504
619	821	503
620	822	502
621	823	500
622	824	499
623	825	497
624	827	496
625	828	494
626	829	493
627	830	491
628	831	490
629	832	488
630	833	487
631	834	485
632	835	484
633	836	483
634	837	481
635	838	480
636	839	478
637	840	477
638	842	475
639	843	474
640	844	472
641	845	471
642	846	469
643	847	468
644	848	466
645	849	465
646	850	463
647	851	462
648	852	460
649	852	459
650	853	457
651	854	456
652	855	454
653	856	453
654	857	451
655	858	450
656	859	448
657	860	447
658	861	445
659	862	444
660	863	442
661	864	441
662	865	440
663	866	438
664	867	437
665	868	435
666	869	434
667	870	432
668	871	431
669	872	429
670	873	428
671	874	427
672	875	425
673	876	424
674	877	422
675	878	421
676	879	419
677	880	418
678	881	416
679	882	415
680	883	413
681	884	412
682	885	410
683	886	409
684	887	408
685	888	406
686	889	405
687	890	403
688	891	402
689	892	400
690	893	399
691	894	397
692	894	396
693	895	395
694	897	393
695	898	392
696	898	390
697	900	389
698	900	387
699	901	386
700	902	385
701	903	383
702	904	382
703	905	380
704	906	379
705	907	377
706	908	376
707	909	375
708	910	373
709	911	372
710	912	370
711	913	369
712	914	368
713	915	366
714	916	365
715	917	363
716	918	362
717	919	361
718	920	359
719	921	358
720	922	356
721	923	355
722	924	354
723	925	352
724	926	351
725	927	349
726	927	348
727	928	347
728	929	345
729	930	344
730	931	342
731	932	341
732	933	340
733	934	338
734	935	337
735	936	335
736	937	334
737	938	333
738	939	331
739	940	330
740	941	328
741	942	327
742	942	326
743	943	324
744	944	323
745	945	321
746	946	320
747	947	319
748	948	317
749	949	316
750	950	315
751	951	313
752	952	312
753	953	311
754	954	309
755	955	308
756	956	307
757	957	305
758	958	304
759	959	302
760	960	301
761	961	300
762	962	298
763	963	297
764	964	296
765	964	294
766	966	293
767	967	292
768	968	290
769	969	289
770	969	288
771	970	286
772	971	285
773	972	284
774	973	282
775	974	281
776	975	280
777	976	278
778	977	277
779	978	275
780	979	274
781	980	273
782	981	271
783	982	270
784	982	269
785	983	267
786	984	266
787	985	265
788	986	263
789	987	262
790	988	261
791	989	259
792	990	258
793	991	257
794	992	255
795	993	254
796	994	253
797	995	251
798	996	250
799	997	249
800	998	248
801	999	246
802	1000	245
803	1001	244
804	1002	242
805	1003	241
806	1004	240
807	1005	238
808	1006	237
809	1007	236
810	1008	235
811	1009	233
812	1010	232
813	1011	231
814	1012	229
815	1013	228
816	1014	227
817	1015	225
818	1016	224
819	1017	223
820	1018	222
821	1019	220
822	1020	219
823	1021	218
824	1022	216
825	1023	215
826	1024	214
827	1025	213
828	1026	211
829	1027	210
830	1028	209
831	1029	207
832	1030	206
833	1031	205
834	1032	203
835	1033	202
836	1034	201
837	1035	200
838	1036	198
839	1037	197
840	1038	196
841	1039	195
842	1040	193
843	1041	192
844	1042	191
845	1043	189
846	1044	188
847	1045	187
848	1046	186
849	1047	184
850	1048	183
851	1049	182
852	1050	181
853	1051	179
854	1053	178
855	1054	177
856	1055	176
857	1056	174
858	1057	173
859	1058	172
860	1059	170
861	1060	169
862	1061	168
