iter	Logloss
552	0.3084196667
553	0.3082327169
554	0.3079707261
555	0.3076979785
556	0.3074720243
557	0.3073869068
558	0.3071471456
559	0.3069491894
560	0.3067667029
561	0.3066543371
562	0.3062176416
563	0.3060045668
564	0.3057532456
565	0.3056225584
566	0.3055024744
567	0.3053265996
568	0.3051881202
569	0.3051032103
570	0.3047488419
571	0.3045884218
572	0.3043694588
573	0.3041898961
574	0.3038024539
575	0.3034863569
576	0.3032448352
577	0.3030900484
578	0.302830948
579	0.3026619657
580	0.3023812655
581	0.302256959
582	0.3021245843
583	0.3018505526
584	0.3015930212
585	0.3013141638
586	0.3010666558
587	0.3009347014
588	0.3005987249
589	0.3003389784
590	0.3002612991
591	0.3000337756
592	0.2998543302
593	0.2996842308
594	0.2994292942
595	0.2993014301
596	0.2991619505
597	0.2988185226
598	0.2985692296
599	0.2983396676
600	0.2980754293
601	0.2978588412
602	0.2977642507
603	0.297532434
604	0.2974068717
605	0.2971846149
606	0.2971268142
607	0.2967345821
608	0.2964787448
609	0.296350368
610	0.2961079322
611	0.2960174763
612	0.2958499115
613	0.2956296076
614	0.2955338932
615	0.2953200962
616	0.2951850991
617	0.295034605
618	0.2948529979
619	0.2946005461
620	0.2944526272
621	0.2941866491
622	0.2940442803
623	0.2939475585
624	0.2937639724
625	0.2936604139
626	0.2934748445
627	0.2932214223
628	0.2931482462
629	0.2928971108
630	0.2927907721
631	0.2927212714
632	0.2923598508
633	0.292200815
634	0.2919790645
635	0.2918482475
636	0.2916337766
637	0.2914443733
638	0.2912809162
639	0.2911731919
640	0.2909673473
641	0.2905604247
642	0.2904155969
643	0.2902480587
644	0.2901764476
645	0.2900401838
646	0.2898306769
647	0.2896255729
648	0.2893211676
649	0.2889493485
650	0.2887526163
651	0.2884028199
652	0.288171736
653	0.287820938
654	0.287667305
655	0.2875239944
656	0.2873352006
657	0.2871675986
658	0.2868525984
659	0.2866596354
660	0.2863644467
661	0.286235515
662	0.2861154512
663	0.2859775077
664	0.2857804652
665	0.2855347032
666	0.285455842
667	0.2853018766
668	0.2850938519
669	0.2849419582
670	0.284738769
671	0.2845171922
672	0.2841360265
673	0.2840361451
674	0.2837891873
675	0.2836207594
676	0.2834998886
677	0.2834136843
678	0.2833475107
679	0.2830369698
680	0.282885853
681	0.2827330333
682	0.2825019739
683	0.2823669291
684	0.2822505499
685	0.2821359309
686	0.2820834977
687	0.2818225649
688	0.2814659893
689	0.2812537973
690	0.2810505387
691	0.2808696146
692	0.2807036447
693	0.280584712
694	0.2804499522
695	0.2801194629
696	0.2799543703
697	0.279801637
698	0.2796828357
699	0.279634539
700	0.2794782291
701	0.2793841376
702	0.2792793291
703	0.2790876414
704	0.2788601464
705	0.278748614
706	0.2785818056
707	0.2783825367
708	0.2782976145
709	0.2781178585
710	0.2779043146
711	0.2776573777
712	0.2775816336
713	0.2773681496
714	0.2771853894
715	0.2770937841
716	0.2769317532
717	0.2767582178
718	0.2766632999
719	0.2765148266
720	0.2764215538
721	0.2762713521
722	0.2761795088
723	0.2757934211
724	0.2756363983
725	0.275410446
726	0.2750619398
727	0.2748031474
728	0.2745626157
729	0.274083716
730	0.2739388815
731	0.2738084828
732	0.2736776099
733	0.2734734098
734	0.2732445427
735	0.273088693
736	0.2729656774
737	0.272872426
738	0.2727282834
739	0.2725927388
740	0.2724862207
741	0.2723610357
742	0.2722062741
743	0.2720147804
744	0.27190045
745	0.2718249527
746	0.2714751006
747	0.2713519834
748	0.2711391707
749	0.2710172866
750	0.2708618281
751	0.2706549884
752	0.2705332106
753	0.2704131965
754	0.2701384809
755	0.2700791765
756	0.2698872168
757	0.2696381596
758	0.2693662099
759	0.2691790166
760	0.2688407624
761	0.2687178359
762	0.2686084946
763	0.2685111081
764	0.2683625991
765	0.2682207028
766	0.2679632561
767	0.2677756612
768	0.2676517243
769	0.2675182679
770	0.2674167795
771	0.267226896
772	0.2670901002
773	0.2668834861
774	0.2666517183
775	0.2665317711
776	0.2662337395
777	0.266116668
778	0.2660215696
779	0.265812451
780	0.2654651701
781	0.265286653
782	0.2650324716
783	0.264802888
784	0.2646915391
785	0.2645946661
786	0.264207772
787	0.2641112466
788	0.2639755703
789	0.2636038663
790	0.2634322149
791	0.2632763245
792	0.263044557
793	0.2627593624
794	0.2625861608
795	0.2623272173
796	0.2621948829
797	0.2619328665
798	0.2617465475
799	0.2616286664
800	0.2615376725
801	0.261382956
802	0.2612403526
803	0.2612273855
804	0.2611394014
805	0.2609399754
806	0.2607835827
807	0.2605775925
808	0.2603174747
809	0.2599976482
810	0.2598774411
811	0.2597461041
812	0.2595790366
813	0.2594340739
814	0.2592236534
815	0.2589055427
816	0.2587610623
817	0.2586216156
818	0.2584698808
819	0.2583505918
820	0.2581145446
821	0.2578396167
822	0.2577417457
823	0.2576195148
824	0.2572439405
825	0.2570151293
826	0.256740336
827	0.2565997601
828	0.2564836144
829	0.2564054548
830	0.2561619057
831	0.2559971126
832	0.2559080976
833	0.2557286452
834	0.2555868758
835	0.2555016747
836	0.2552760775
837	0.2551997102
838	0.2550415621
839	0.2548665231
840	0.2546859303
841	0.25460365
842	0.2544381346
843	0.254320705
844	0.2540972469
845	0.2538491677
846	0.2536649734
847	0.2535217203
848	0.2534256544
849	0.2532731495
850	0.2531130728
851	0.2529585613
852	0.2528105368
853	0.2527041196
854	0.2526115101
855	0.252414975
856	0.2521138793
857	0.2520120165
858	0.2519037381
859	0.2517479649
860	0.2516250529
861	0.2515612493
862	0.2513895325
863	0.2512447738
864	0.2511618516
865	0.2509949026
866	0.2508173168
867	0.2505807378
868	0.2504775394
869	0.250253859
870	0.2499817815
871	0.2498882807
872	0.2497796877
873	0.249672399
874	0.249493169
875	0.2493808657
876	0.2492000752
877	0.2490994961
878	0.2490067889
879	0.2488738366
880	0.2486683941
881	0.2485763187
882	0.2483266464
883	0.2480709828
884	0.2478302564
885	0.2476645565
886	0.2476129342
887	0.2474534691
888	0.2472546747
889	0.2470945998
890	0.2469651744
891	0.2467755044
892	0.246588762
893	0.2464425468
894	0.2463711914
895	0.2462513598
896	0.2461040182
897	0.2460556339
898	0.2459692465
899	0.2458463706
900	0.2456755753
901	0.2455455045
902	0.2453376382
903	0.2452148119
904	0.2451200459
905	0.2449441954
906	0.2447289735
907	0.2446277062
908	0.2445189435
909	0.2443270688
910	0.2441811507
911	0.2440803533
912	0.2439250608
913	0.2436582916
914	0.2435067793
915	0.2433691257
916	0.2432448486
917	0.2430686935
918	0.2429039175
919	0.2427446524
920	0.2425869294
921	0.2425070981
922	0.2423660511
923	0.2422173617
924	0.2420239521
925	0.2417154499
926	0.2415476031
927	0.2414658016
928	0.2413500636
929	0.2412297565
930	0.24111576
931	0.2409917088
932	0.2409393028
933	0.2407737278
934	0.2404947628
935	0.2402281208
936	0.2401322854
937	0.2399607665
938	0.2398656869
939	0.239613041
940	0.2394249249
941	0.2393193939
942	0.2390811605
943	0.2389626325
944	0.2388459094
945	0.2386508394
946	0.2385664518
947	0.2383896495
948	0.2382219296
949	0.2380694099
950	0.2378595374
951	0.2376839713
952	0.2374348052
953	0.2372776566
954	0.237127501
955	0.2369664507
956	0.2369021206
957	0.236832268
958	0.2367294627
959	0.2366892142
960	0.2365128018
961	0.2363072264
962	0.2362136486
963	0.2361129873
964	0.2358648441
965	0.2356938414
966	0.2356181613
967	0.235481445
968	0.2353531899
969	0.2351269104
970	0.235065274
971	0.2349640687
972	0.2348891401
973	0.2348053103
974	0.2345099382
975	0.234410098
976	0.2342721946
977	0.2340665717
978	0.2340170716
979	0.2339541248
980	0.2337597033
981	0.2336124704
982	0.2334531737
983	0.2333353187
984	0.2332381355
985	0.2331410659
986	0.2330018355
987	0.2326303041
988	0.2323866277
989	0.2322364183
990	0.2321804414
991	0.2320300973
992	0.2317997141
993	0.2316869689
994	0.2315482977
995	0.2314494965
996	0.2313485294
997	0.2312205014
998	0.2310704085
999	0.2308946346
