iter	Logloss
138	0.5326983428
139	0.531845869
140	0.5304918883
141	0.5293799085
142	0.5291360433
143	0.527892071
144	0.5265229426
145	0.5253797028
146	0.5243265512
147	0.5234182742
148	0.5227714558
149	0.5212649619
150	0.5201729492
151	0.5187122965
152	0.5179106902
153	0.5168717958
154	0.5155625412
155	0.5146823751
156	0.5135976776
157	0.5123948177
158	0.5113554542
159	0.5101440706
160	0.5094303074
161	0.5084064744
162	0.5071353486
163	0.505723481
164	0.5047100524
165	0.5040087768
166	0.5028776599
167	0.501969666
168	0.5012013508
169	0.5004375696
170	0.4996993067
171	0.4987072519
172	0.4974623592
173	0.4962487576
174	0.4953552628
175	0.4947700576
176	0.4942515475
177	0.493070192
178	0.4918650194
179	0.4908393142
180	0.489925577
181	0.4887338007
182	0.4880052847
183	0.4869329071
184	0.4860438488
185	0.4850254944
186	0.4839050816
187	0.4831492404
188	0.4818997789
189	0.4816128943
190	0.4802864978
191	0.4792960185
192	0.4785396304
193	0.4779141329
194	0.4769613599
195	0.4760881841
196	0.4752732482
197	0.4746386899
198	0.4743090062
199	0.4737785618
200	0.4734682096
201	0.4722618651
202	0.4719870366
203	0.4709483345
204	0.4699504808
205	0.4693627689
206	0.4687231234
207	0.4681046749
208	0.4670148373
209	0.4658375462
210	0.4650745774
211	0.4644039384
212	0.4637569617
213	0.4625697966
214	0.4613561933
215	0.4610620104
216	0.4598638841
217	0.4586794805
218	0.4579520031
219	0.4566832553
220	0.4559052313
221	0.454875146
222	0.4538379471
223	0.4532599434
224	0.4521377506
225	0.4514791451
226	0.4512062996
227	0.4505740349
228	0.4502220911
229	0.449481418
230	0.4486761228
231	0.4478352129
232	0.4469703326
233	0.4462974957
234	0.4452651399
235	0.4444804503
236	0.44369023
237	0.442583487
238	0.4414964075
239	0.4404980518
240	0.4399278835
241	0.4391432268
242	0.4384877128
243	0.4375862144
244	0.4365806074
245	0.43636825
246	0.4354821287
247	0.4344097237
248	0.4333218683
249	0.4324365976
250	0.4313335202
251	0.4304618628
252	0.4301791324
253	0.4291568688
254	0.4282642892
255	0.4273404969
256	0.4270752741
257	0.4260238868
258	0.4250124607
259	0.4246384431
260	0.4236372692
261	0.4227011288
262	0.4216215931
263	0.4206625872
264	0.42001041
265	0.4197930674
266	0.4190707352
267	0.4180781991
268	0.4174266851
269	0.4169804547
270	0.4164735412
271	0.4157779491
272	0.4150956829
273	0.4139831119
274	0.4137021127
275	0.412719014
276	0.4125142358
277	0.4119248858
278	0.4109946995
279	0.410058224
280	0.40897444
281	0.4087003081
282	0.4084261305
283	0.4074213412
284	0.4062963265
285	0.4054529649
286	0.4046921359
287	0.4042359432
288	0.4031118172
289	0.4021309303
290	0.4017886568
291	0.400837043
292	0.4001432013
293	0.3991243554
294	0.3982894908
295	0.3973472099
296	0.3966669284
297	0.3960158143
298	0.3954141524
299	0.3947458314
300	0.3939168793
301	0.393711319
302	0.393220677
303	0.3922440761
304	0.3914615402
305	0.3912387497
306	0.3907870847
307	0.3901087317
308	0.389365304
309	0.3887547767
310	0.3882110757
311	0.3872009721
312	0.3863767461
313	0.3855659986
314	0.3845882939
315	0.3840615498
316	0.3832010569
317	0.382360061
318	0.3814294559
319	0.3804896871
320	0.3802477146
321	0.3800303013
322	0.3791865254
323	0.3788348182
324	0.3786441746
325	0.3782609825
326	0.3777339458
327	0.3771967455
328	0.3762648185
329	0.3760090389
330	0.37532437
331	0.374764627
332	0.3740612728
333	0.3730811254
334	0.3725768235
335	0.3717602304
336	0.3711692201
337	0.3705149929
338	0.3696023087
339	0.368841762
340	0.368349912
341	0.3674046631
342	0.36681733
343	0.3665267423
344	0.3658634285
345	0.3651792197
346	0.3644576006
347	0.3637545943
348	0.3633715256
349	0.3628239978
350	0.3621933953
351	0.3613960533
352	0.3610990831
353	0.3604294704
354	0.3597404012
355	0.3588353713
356	0.3586491344
357	0.3577884632
358	0.3569293322
359	0.3561379936
360	0.3555074169
361	0.3548969726
362	0.3542697984
363	0.3537138118
364	0.3529544983
365	0.3526078187
366	0.3518962838
367	0.3513679226
368	0.3505582194
369	0.3498215117
370	0.3494455298
371	0.3484831799
372	0.3476085572
373	0.3470332146
374	0.3461088048
375	0.3453314583
376	0.3446948886
377	0.3444587014
378	0.3437319259
379	0.3431712234
380	0.3425047557
381	0.3419527094
382	0.3412121534
383	0.3403184504
384	0.3395796076
385	0.3389523996
386	0.3383348399
387	0.3377728566
388	0.3369806729
389	0.3366110073
390	0.3360002253
391	0.3357364535
392	0.3354580868
393	0.3348660217
394	0.3344438511
395	0.3337826137
396	0.3329443709
397	0.3323026258
398	0.3315614477
399	0.3309693939
400	0.3304023639
401	0.329878253
402	0.3291279278
403	0.3284758817
404	0.3277745359
405	0.3272075896
406	0.3267864969
407	0.3260579392
408	0.3253900091
409	0.3247401193
410	0.3242802112
411	0.3234986473
412	0.3228748421
413	0.3221547869
414	0.321617307
415	0.3211740425
416	0.3206194593
417	0.3204274831
418	0.3196234008
419	0.3190625531
420	0.3188015536
421	0.3182886596
422	0.3180198837
423	0.3174292655
424	0.3167771006
425	0.3166417082
426	0.3160652359
427	0.3154705447
428	0.3148641081
429	0.3142315295
430	0.3137257088
431	0.3132370019
432	0.3124469068
433	0.3121583115
434	0.3114570211
435	0.3110521727
436	0.3108746513
437	0.3103525449
438	0.3099019711
439	0.3094267068
440	0.3090915541
441	0.3085506903
442	0.3083010799
443	0.3077708979
444	0.3072184753
445	0.3066610985
446	0.306211895
447	0.3055399473
448	0.3052638447
449	0.3047345139
450	0.3043832165
451	0.3038600639
452	0.3032941896
453	0.3031545853
454	0.3024996943
455	0.3017637908
456	0.3011534978
457	0.300414819
458	0.2999583551
459	0.2994194614
460	0.2989680994
461	0.2985741357
462	0.2980607953
463	0.2977794067
464	0.2971141751
465	0.2963912681
466	0.2956175561
467	0.2950366791
468	0.2948879295
469	0.2943771287
470	0.2938637159
471	0.2933104391
472	0.2928541064
473	0.2923433617
474	0.2917461042
475	0.2912167331
476	0.2905419729
477	0.2897824318
478	0.2890700985
479	0.2884309804
480	0.2879775617
481	0.2874417351
482	0.2867436809
483	0.2863368491
484	0.2857391179
485	0.2851436056
486	0.2847064623
487	0.2840763412
488	0.2836358821
489	0.2830251608
490	0.2825469218
491	0.2822779179
492	0.2819164263
493	0.2814436241
494	0.2808914087
495	0.2804014398
496	0.2800112954
497	0.2794574
498	0.2789636925
499	0.2783368753
0.01732477288
481	0.01728241627
482	0.01715166355
483	0.01712038236
484	0.0171066008
485	0.01702577212
486	0.01697925351
487	0.01686283647
488	0.01673799419
489	0.01663575632
490	0.01659871771
491	0.01658918569
492	0.01655906473
493	0.01646705497
494	0.01634165573
495	0.01629441986
496	0.0162695893
497	0.01622395489
498	0.01619478422
499	0.01608411232
