iter	Logloss
166	0.3918343721
167	0.3917356107
168	0.3916133567
169	0.3914766071
170	0.3913444957
171	0.3911769485
172	0.3909952833
173	0.3907943038
174	0.3906703147
175	0.3905720836
176	0.3904178711
177	0.3903357879
178	0.3901344391
179	0.3899740186
180	0.3898534538
181	0.389775652
182	0.3896690801
183	0.389548243
184	0.3894300991
185	0.3893033856
186	0.3890673055
187	0.3888912544
188	0.3887759257
189	0.3887002568
190	0.3885757691
191	0.388458615
192	0.3883460489
193	0.3882398295
194	0.3882121878
195	0.3880809927
196	0.3878279298
197	0.3877646639
198	0.3876411727
199	0.3874722225
200	0.3872935037
201	0.3871580897
202	0.387008911
203	0.386848154
204	0.386726393
205	0.3866300745
206	0.3865010862
207	0.3862789645
208	0.3861174373
209	0.3858997059
210	0.3857782294
211	0.3856819498
212	0.3854261273
213	0.385295
214	0.3851620426
215	0.3850489092
216	0.3849325098
217	0.3847829839
218	0.3846909707
219	0.3845682622
220	0.3844779839
221	0.3844135644
222	0.384192952
223	0.3841222576
224	0.3840619917
225	0.3839293769
226	0.3838396428
227	0.3837553064
228	0.3836047151
229	0.3834443115
230	0.3833358074
231	0.383179765
232	0.3831288231
233	0.3829787876
234	0.3828766182
235	0.3827401352
236	0.3826307275
237	0.3824606146
238	0.3822625892
239	0.3821855503
240	0.3820609671
241	0.3818989833
242	0.3817442992
243	0.3815874423
244	0.3815164841
245	0.3813704086
246	0.3813006043
247	0.3811908822
248	0.3810939458
249	0.3809563572
250	0.3808619607
251	0.3806406467
252	0.3804071695
253	0.3803213141
254	0.3801822448
255	0.3800236496
256	0.3798844154
257	0.3797969719
258	0.3797207096
259	0.3796092069
260	0.3794385437
261	0.3792689673
262	0.3791567622
263	0.3790413857
264	0.3788687759
265	0.3787930212
266	0.3786544073
267	0.3785980837
268	0.3784453736
269	0.3782903021
270	0.3781339194
271	0.3780161997
272	0.377902872
273	0.3778671979
274	0.3778075995
275	0.3776982624
276	0.3775395952
277	0.3774596068
278	0.3772945277
279	0.3772182156
280	0.3771219805
281	0.3770462908
282	0.3768844506
283	0.3767697879
284	0.3767199159
285	0.3765928218
286	0.3765291766
287	0.3764299799
288	0.3763017486
289	0.3762323556
290	0.3761774329
291	0.3760637398
292	0.3759862508
293	0.3758514562
294	0.3757104184
295	0.375611334
296	0.3755274938
297	0.3754523432
298	0.3753712441
299	0.3751437281
300	0.3750151744
301	0.3749460206
302	0.3748219591
303	0.3746962025
304	0.3745905791
305	0.3745271626
306	0.3744102192
307	0.3743352957
308	0.3742781557
309	0.3741848048
310	0.3740753751
311	0.3739564138
312	0.3738164891
313	0.3737497491
314	0.3736733354
315	0.3735959773
316	0.3734166996
317	0.3733373979
318	0.3731259033
319	0.3730426724
320	0.3728790898
321	0.3727825604
322	0.3726605549
323	0.3725567978
324	0.3724169232
325	0.3723649039
326	0.3722692352
327	0.3721186198
328	0.3719621349
329	0.371793764
330	0.3715718958
331	0.3714859098
332	0.3713561075
333	0.3712782085
334	0.3712095435
335	0.3710764522
336	0.370999784
337	0.3708698586
338	0.3706944629
339	0.3705914038
340	0.3704921547
341	0.3703764711
342	0.370277335
343	0.3700766213
344	0.3699754924
345	0.3698406499
346	0.3697835172
347	0.3696274952
348	0.3695133809
349	0.3693925684
350	0.3692463618
351	0.3690267127
352	0.368923033
353	0.3688093725
354	0.3686719851
355	0.3686051148
356	0.3684981291
357	0.368391213
358	0.3682289362
359	0.3681486732
360	0.3680509129
361	0.3679228706
362	0.3678253437
363	0.3677398783
364	0.3675983845
365	0.3674500943
366	0.3673837644
367	0.3672728633
368	0.367127572
369	0.366924628
370	0.3668508313
371	0.3667334044
372	0.3666281627
373	0.3665519032
374	0.3664795478
375	0.3663705021
376	0.3662278038
377	0.3660634963
378	0.3659589431
379	0.3658871775
380	0.3657435662
381	0.3656441085
382	0.3655465587
383	0.365446871
384	0.3653299499
385	0.3651601797
386	0.3650935027
387	0.3649518803
388	0.3648518032
389	0.3647189321
390	0.3645838955
391	0.3644410187
392	0.3643194165
393	0.3642277411
394	0.3641227021
395	0.3639760386
396	0.3638961738
397	0.3637320215
398	0.3636206878
399	0.3634833184
400	0.363314552
401	0.3631854774
402	0.3631016175
403	0.363007051
404	0.362943176
405	0.3627943979
406	0.3626594974
407	0.362557793
408	0.3624659449
409	0.3623700038
410	0.3622165179
411	0.3620499548
412	0.3619946372
413	0.3619119045
414	0.3618290877
415	0.3617457168
416	0.3616369975
417	0.3614194207
418	0.361320053
419	0.3611883931
420	0.3610702602
421	0.3609426442
422	0.3608103294
423	0.3607291561
424	0.3605771208
425	0.3604758264
426	0.3602887923
427	0.3602175365
428	0.360087575
429	0.3600037823
430	0.359772365
431	0.3596291936
432	0.3594524018
433	0.359376889
434	0.3591958333
435	0.3591013169
436	0.3590002405
437	0.3588762278
438	0.3587369485
439	0.3585418318
440	0.3584774023
441	0.3583698535
442	0.3582563133
443	0.358133267
444	0.3580566763
445	0.3579335438
446	0.3577741084
447	0.3576015374
448	0.3574883584
449	0.3573518017
450	0.3572527724
451	0.3570960873
452	0.3569973521
453	0.356862666
454	0.3566692281
455	0.3565600802
456	0.3564752313
457	0.3563754879
458	0.3562585042
459	0.3561242416
460	0.355986018
461	0.3558960406
462	0.3557761111
463	0.3556870787
464	0.3555516171
465	0.3554233319
466	0.3553035341
467	0.3552325173
468	0.3551371352
469	0.3550422534
470	0.3548578486
471	0.3547365011
472	0.3546526178
473	0.3545721869
474	0.3543723884
475	0.3542346632
476	0.3541216465
477	0.3540303323
478	0.3539245176
479	0.3538304087
480	0.3537256044
481	0.353593674
482	0.3533998745
483	0.3532436074
484	0.3531730655
485	0.3530659107
486	0.3528847973
487	0.3527228502
488	0.3526104204
489	0.3524472238
490	0.3523346113
491	0.3522004502
492	0.3520133919
493	0.3518333033
494	0.351680232
495	0.3515852084
496	0.3514398516
497	0.3512838065
498	0.3511458096
499	0.3510791304
500	0.3510192834
501	0.3509338143
502	0.3508512306
503	0.3506899932
504	0.3506142037
505	0.3505011956
506	0.3503334117
507	0.350255249
508	0.3500982176
509	0.3499711901
510	0.3498288241
511	0.3497589302
512	0.3496053542
513	0.3494804061
514	0.3493895047
515	0.3492831011
516	0.3491186295
517	0.3490503441
518	0.3488725889
519	0.3488082673
520	0.3486832463
521	0.348573116
522	0.3484410231
523	0.3483401739
524	0.3482589532
525	0.3480697883
526	0.3479164917
527	0.3478091189
528	0.3476898221
529	0.3475756758
530	0.3474770688
531	0.3473600668
532	0.3471880946
533	0.3470838208
534	0.3469949277
535	0.3468619177
536	0.3466878777
537	0.3465505717
538	0.3464358442
539	0.3463643444
540	0.3462077066
541	0.3461095085
542	0.3459668273
543	0.3458698362
544	0.3457895221
545	0.3456529167
546	0.3455736418
547	0.3454101253
548	0.3453275017
549	0.345220994
550	0.3450897154
551	0.3449839436
552	0.34481259
553	0.3446297362
554	0.3445114898
555	0.344395362
556	0.3442779357
557	0.344127378
558	0.3440202746
559	0.3438920081
560	0.3437648596
561	0.3436914499
562	0.343615332
563	0.343515594
564	0.3434275185
565	0.3433000444
566	0.3432249737
567	0.3431530054
568	0.3430510363
569	0.3429043379
570	0.3427992232
571	0.3427516098
572	0.3426175443
573	0.3425482442
574	0.3423989976
575	0.3422989029
576	0.3422015126
577	0.3420745917
578	0.3418865435
579	0.341772322
580	0.3416033048
581	0.3414407605
582	0.3413749187
583	0.3412655801
584	0.3411536857
585	0.3410601716
586	0.3409950417
587	0.3408539446
588	0.3407336805
589	0.3405823898
590	0.3405191114
591	0.3404468659
592	0.3403845348
593	0.3402872382
594	0.3401816418
595	0.3400192726
596	0.3398407079
597	0.3397006084
598	0.3395898032
599	0.3394564491
600	0.3393812591
601	0.3392198846
602	0.3390618445
603	0.3389861663
604	0.3388137176
605	0.3386423134
606	0.3385378588
607	0.3383518028
608	0.3382219055
609	0.3380723415
610	0.3379427157
611	0.3378042677
612	0.3376750072
613	0.3375700749
614	0.3374941881
615	0.337360278
616	0.3372111964
617	0.3370687782
618	0.3369953955
619	0.3368744227
620	0.3367111814
621	0.3365616787
622	0.3364401237
623	0.3363474041
624	0.3362249433
625	0.3361179604
626	0.3359959935
627	0.3358681578
628	0.3357237105
629	0.33557626
630	0.3354568762
631	0.3353458615
632	0.3352437781
633	0.3351447664
634	0.335029206
635	0.3348496233
636	0.334705016
637	0.3345506323
638	0.3344371745
639	0.3343436385
640	0.3341868445
641	0.3341174002
642	0.3340218427
643	0.3338827172
644	0.3337015818
645	0.333592984
646	0.3335256641
647	0.3333711878
648	0.3332154745
649	0.3330629142
650	0.3329217046
651	0.3327836267
652	0.3326360783
653	0.3325239588
654	0.3324215947
655	0.3322318017
656	0.3321535912
657	0.3320587654
658	0.3319086466
659	0.3317986104
660	0.3316786488
661	0.3315612748
662	0.3315022837
663	0.3313859417
664	0.3312018444
665	0.3311447269
666	0.3310331318
667	0.3309596572
668	0.3308205147
669	0.3307285628
670	0.3306661172
671	0.330527817
672	0.3303832414
673	0.3303241882
674	0.3302629586
675	0.3301864734
676	0.33002062
677	0.3299085679
678	0.3297247105
679	0.3296296394
680	0.3294962012
681	0.3293217705
682	0.3292198225
683	0.3291488902
684	0.3291032045
685	0.3289648783
686	0.3287895139
687	0.3286705106
688	0.3285306505
689	0.3284063173
690	0.328299505
691	0.3281439577
692	0.3280767255
693	0.3279649498
694	0.3278253758
695	0.3277450366
696	0.3276361232
697	0.327520311
698	0.3273608156
699	0.3272902625
700	0.3271865728
701	0.3270969475
702	0.3269165747
703	0.326799229
704	0.3267057262
705	0.3265599364
706	0.3264662679
707	0.3263858815
708	0.3263130587
709	0.3262077596
710	0.3260531246
711	0.3259487723
712	0.325817464
713	0.3256753999
714	0.3255224257
715	0.3254188977
716	0.325253014
717	0.3250386327
718	0.3249743733
719	0.3248554068
720	0.3246976948
721	0.3246069629
722	0.3245010589
723	0.3243190573
724	0.3241651114
725	0.3240387851
726	0.3239775187
727	0.3238167959
728	0.3237070727
729	0.323616731
730	0.3235272668
731	0.3234032474
732	0.3232822304
733	0.3231677357
734	0.3230509775
735	0.3228982168
736	0.3227670991
737	0.3226454794
738	0.3225079927
739	0.3224445348
740	0.3223406393
741	0.3221927625
742	0.3220767889
743	0.3220118507
744	0.3219501411
745	0.3218137671
746	0.3216481193
747	0.3215672509
748	0.3214830661
749	0.3213689359
750	0.3212528014
751	0.3211012298
752	0.3209892061
753	0.3208676086
754	0.3208058666
755	0.3207329954
756	0.3206626333
757	0.3205156393
758	0.320447555
759	0.3203491293
760	0.320222073
761	0.3201562023
762	0.3200758934
763	0.3199910598
764	0.319829897
765	0.3197121625
766	0.3195339191
767	0.3193949591
768	0.3192725255
769	0.3191588407
770	0.3190171244
771	0.3189165556
772	0.3187505989
773	0.3186438558
774	0.3184801261
775	0.3181985005
776	0.3180425184
777	0.317975461
778	0.3178607704
779	0.3177660192
780	0.3176289689
781	0.3175809961
782	0.3174452828
783	0.3173623733
784	0.317263819
785	0.3171372532
786	0.3168711449
787	0.316773262
788	0.3166645088
789	0.3165967714
790	0.316505009
791	0.3163921948
792	0.3163081065
793	0.3162360856
794	0.316093545
795	0.3159765066
796	0.3158821948
797	0.3157533428
798	0.3156494885
799	0.3155029697
800	0.3153607414
801	0.3152240518
802	0.3151218354
803	0.3149496671
804	0.3148744327
805	0.3148125442
806	0.3146682696
807	0.3146102394
808	0.3144984669
809	0.3144441117
810	0.3143056597
811	0.3141787485
812	0.3141195269
813	0.3141189897
814	0.3139648677
815	0.3139080199
816	0.3137809474
817	0.3137077658
818	0.3135529869
819	0.313377067
820	0.3132252336
821	0.3130764985
822	0.3129800366
823	0.3128490768
824	0.3126961221
825	0.3125288976
826	0.3124351499
827	0.3123775222
828	0.3122356062
829	0.3120822308
830	0.3119580847
831	0.311838738
832	0.3117168909
833	0.3116107788
834	0.3115113537
835	0.3113944142
836	0.3112618652
837	0.3111433319
838	0.3110317929
839	0.3109261993
840	0.3108244205
841	0.3107099578
842	0.3106200553
843	0.310477452
844	0.3103768467
845	0.3102409385
846	0.3101330888
847	0.3099895854
848	0.30987301
849	0.3097644241
850	0.3096665447
851	0.3095472289
852	0.3094139778
853	0.3093367887
854	0.3091766248
855	0.3091106249
856	0.3090173762
857	0.3088782804
858	0.3087429738
859	0.3086265076
860	0.3084982166
861	0.3083887619
862	0.3082656787
863	0.3081546957
864	0.3080803256
865	0.3078931513
866	0.307808015
867	0.3077069481
868	0.3076165431
869	0.3075090493
870	0.3073531186
871	0.3072761124
872	0.3071599899
873	0.3070369308
874	0.3069387079
875	0.3068153808
876	0.3066296712
877	0.3065211456
878	0.3064472274
879	0.3063442381
880	0.3062882067
881	0.3061716745
882	0.3061169459
883	0.3060089886
884	0.3058766691
885	0.3057922661
886	0.3056916391
887	0.3056115586
888	0.3055251026
889	0.3054783718
890	0.3054258351
891	0.3053238866
892	0.3052312015
893	0.3051455748
894	0.3050529006
895	0.3049634293
896	0.3048406375
897	0.3047575993
898	0.3047070367
899	0.3045598843
900	0.3044336202
901	0.3043257526
902	0.3042831783
903	0.3041726477
904	0.3040613691
905	0.3039777776
906	0.3038755526
907	0.3037926199
908	0.3037024287
909	0.3036097716
910	0.3035295129
911	0.3034300338
912	0.3033773521
913	0.3033255524
914	0.3032021357
915	0.3030960756
916	0.3029410176
917	0.3027928477
918	0.3027033865
919	0.3026514917
920	0.3025899318
921	0.3024951618
922	0.3024105667
923	0.3023449525
924	0.3022648976
925	0.3021835639
926	0.3020808124
927	0.3020107837
928	0.3019178569
929	0.3018042825
930	0.3016943183
931	0.3015317993
932	0.3014287259
933	0.3013506258
934	0.3012531154
935	0.3011824689
936	0.3010731815
937	0.3009409974
938	0.3008368487
939	0.3007027543
940	0.3005501718
941	0.30051671
942	0.3003697633
943	0.3002858541
944	0.3001942844
945	0.3000726582
946	0.2999650333
947	0.2998948679
948	0.2997917933
949	0.2996824206
950	0.2995693246
951	0.2995005615
952	0.2993599073
953	0.2992381058
954	0.2991593802
955	0.2990774992
956	0.2989327749
957	0.2988254661
958	0.2987025983
959	0.298677465
960	0.2985348488
961	0.2984007308
962	0.2983689834
963	0.2982462529
964	0.2981291366
965	0.298000784
966	0.2978957837
967	0.2977928081
968	0.2976774909
969	0.2975628279
970	0.2973887332
971	0.2972645205
972	0.2971815154
973	0.2971288996
974	0.2970390125
975	0.2969212476
976	0.296887822
977	0.2967335479
978	0.2966551977
979	0.2965511332
980	0.2964249799
981	0.2962592602
982	0.2961424288
983	0.2960427955
984	0.2959877951
985	0.2958816132
986	0.2957647168
987	0.295615778
988	0.2955416058
989	0.2954015405
990	0.295289711
991	0.2952405908
992	0.2952326071
993	0.2951155207
994	0.2949955762
995	0.2948785571
996	0.294830749
997	0.2947429684
998	0.2946673809
999	0.294558157
