iter	RMSE
218	239.4607612
219	239.4246608
220	239.2035498
221	239.1271329
222	238.8787249
223	238.7285344
224	238.2352786
225	237.9950479
226	237.87843
227	237.7893482
228	237.3581569
229	237.3177297
230	237.1189569
231	237.0718056
232	237.0071672
233	236.6586535
234	236.6141805
235	236.4618973
236	236.3688406
237	236.2550383
238	236.1234634
239	235.8279372
240	235.5680973
241	235.4879036
242	235.2881789
243	234.9141939
244	234.6774027
245	234.4515845
246	234.4119856
247	234.1307072
248	234.0815388
249	234.0332893
250	233.7743213
251	233.6276731
252	233.5800519
253	233.5376862
254	233.1853254
255	232.9455006
256	232.8579919
257	232.4995441
258	232.4103009
259	232.3769671
260	232.1590498
261	232.018962
262	231.9597842
263	231.6410755
264	231.5824622
265	231.5500519
266	231.0868984
267	230.5989404
268	230.5634693
269	230.5258067
270	230.2604666
271	230.0834447
272	229.7770834
273	229.7515538
274	229.256138
275	228.9936678
276	228.6280619
277	228.0992316
278	227.887597
279	227.4511216
280	227.0458208
281	226.7264601
282	226.4457323
283	226.3388475
284	226.3058362
285	226.2113238
286	225.9812671
287	225.9386533
288	225.8842942
289	225.8516244
290	225.6341331
291	225.2788428
292	225.1910013
293	224.6283468
294	224.6046296
295	224.5485379
296	224.5133267
297	224.22987
298	223.7518182
299	223.4661246
300	223.2193067
301	223.1847674
302	222.9059259
303	222.6479079
304	222.3614578
305	222.2030556
306	221.7177563
307	221.269719
308	221.1374344
309	220.7148506
310	220.6846692
311	220.1832048
312	220.1473655
313	219.7717912
314	219.4015207
315	219.1018041
316	218.61576
317	218.4924401
318	218.2775898
319	218.1438549
320	217.8578931
321	217.5364342
322	217.2061373
323	216.9442998
324	216.9197612
325	216.6755647
326	216.3696006
327	216.0508497
328	215.7452661
329	215.4529982
330	215.0467061
331	214.6465197
332	214.5432633
333	214.4700877
334	214.1929003
335	213.765129
336	213.7194305
337	213.2892209
338	213.2197015
339	213.1818892
340	212.8457096
341	212.7191942
342	212.3800342
343	211.9760942
344	211.9362249
345	211.8514693
346	211.4848793
347	211.2259458
348	210.9027557
349	210.7951931
350	210.5440993
351	210.3021941
352	210.209566
353	209.8072323
354	209.4924479
355	209.4072048
356	209.075439
357	208.6176144
358	208.5932583
359	208.5649357
360	208.4179857
361	208.1367211
362	207.8497265
363	207.5175006
364	207.4927581
365	207.2606874
366	207.2369313
367	206.8801182
368	206.5252166
369	206.2279655
370	206.1048917
371	205.9391347
372	205.8406029
373	205.7443685
374	205.411807
375	205.3473499
376	205.002159
377	204.9445212
378	204.6113517
379	204.2290385
380	203.8024771
381	203.6834075
382	203.5275565
383	203.1061591
384	202.8600754
385	202.5029547
386	202.1673039
387	201.7178845
388	201.6003728
389	201.3435948
390	201.0643865
391	200.713721
392	200.3591612
393	200.1725027
394	199.8694109
395	199.8509783
396	199.534484
397	199.5168234
398	199.1930245
399	198.7687174
400	198.5130919
401	198.3942048
402	198.0341415
403	197.8357166
404	197.7338855
405	197.6752191
406	197.4697231
407	197.248839
408	197.190698
409	197.1341634
410	196.9042629
411	196.8147711
412	196.4447247
413	196.3191693
414	196.2278702
415	195.9764138
416	195.8868272
417	195.5694927
418	195.1973762
419	195.1383552
420	194.8664744
421	194.846625
422	194.7730904
423	194.7093753
424	194.68128
425	194.3735865
426	194.2958203
427	193.9808546
428	193.8891892
429	193.649621
430	193.3155962
431	193.280964
432	192.9573534
433	192.6672001
434	192.4347052
435	191.9692749
436	191.8984683
437	191.7347928
438	191.4066413
439	191.1023417
440	190.7394969
441	190.6507272
442	190.6371839
443	190.5993095
444	190.3477263
445	190.3150297
446	190.1736709
447	189.7763646
448	189.6885526
449	189.4714854
450	189.2538437
451	189.2071012
452	188.9083068
453	188.8071855
454	188.4055583
455	188.2342209
456	187.8950957
457	187.6760998
458	187.5936173
459	187.5052014
460	187.2230472
461	187.0426599
462	186.9393924
463	186.7981248
464	186.6752699
465	186.4408722
466	186.2370161
467	185.9378406
468	185.8752417
469	185.745602
470	185.7222144
471	185.3200489
472	185.0062314
473	184.9804411
474	184.8799201
475	184.6698263
476	184.6045065
477	184.3089653
478	183.9979533
479	183.8742461
480	183.8280962
481	183.7875617
482	183.7680758
483	183.501839
484	183.30321
485	183.0350741
486	182.7894929
487	182.6983494
488	182.6028036
489	182.3117216
490	182.051609
491	181.8301526
492	181.722427
493	181.4679258
494	181.122295
495	180.9966657
496	180.6024661
497	180.313442
498	180.2180222
499	179.8169297
500	179.5467822
501	179.5068564
502	179.3888292
503	179.2150755
504	178.9680212
505	178.7877719
506	178.5181741
507	178.2949018
508	178.1948739
509	177.8965547
510	177.6736843
511	177.4240116
512	176.9604446
513	176.6372488
514	176.4484095
515	176.1063861
516	175.857317
517	175.6367939
518	175.4462631
519	175.3888115
520	175.1322025
521	174.9592555
522	174.8838651
523	174.553854
524	174.4758642
525	174.1203425
526	173.8731191
527	173.8414735
528	173.7940439
529	173.5452307
530	173.480836
531	173.2722022
532	173.2541464
533	173.2395063
534	173.0212335
535	172.8210972
536	172.7504531
537	172.5655105
538	172.3438665
539	172.3147062
540	172.0709273
541	171.8463577
542	171.8332597
543	171.7302651
544	171.4711739
545	171.2123258
546	171.0052828
547	170.7905037
548	170.5862321
549	170.4042942
550	170.1805664
551	170.1671738
552	170.0834383
553	169.9534428
554	169.8933321
555	169.565212
556	169.4019669
557	169.1478205
558	169.1321052
559	168.8962983
560	168.655882
561	168.6148079
562	168.6027119
563	168.2634036
564	168.0060166
565	167.8155955
566	167.641671
567	167.4594594
568	167.2010039
569	166.9200485
570	166.8281747
571	166.5185215
572	166.3663792
573	166.0263465
574	165.9588209
575	165.7166616
576	165.6171945
577	165.408846
578	165.1769609
579	164.9905556
580	164.7932883
581	164.6378195
582	164.3132209
583	164.0165805
584	164.0043732
585	163.8022814
586	163.5594957
587	163.3895978
588	163.174298
589	162.8486374
590	162.5385678
591	162.473233
592	162.3498094
593	162.0730972
594	161.7885288
595	161.6163099
596	161.5327462
597	161.3475089
598	161.2951661
599	161.0470112
600	160.8047998
601	160.6009156
602	160.3692569
603	160.178923
604	159.9325045
605	159.7201986
606	159.7090379
607	159.438498
608	159.2462414
609	159.2306005
610	159.0511067
611	158.7897699
612	158.7683377
613	158.5975521
614	158.5081793
615	158.4656169
616	158.2701225
617	158.1063417
618	157.8520549
619	157.8059122
620	157.6767733
621	157.4525965
622	157.4368333
623	157.4149742
624	157.3003828
625	157.1719193
626	156.891208
627	156.6780518
628	156.6347673
629	156.4498391
630	156.3047208
631	156.054112
632	155.8460347
633	155.6937028
634	155.4970301
635	155.4015871
636	155.3805163
637	155.1667253
638	154.9297443
639	154.7647193
640	154.586083
641	154.568974
642	154.3115788
643	154.0703828
644	154.0526822
645	153.9256605
646	153.8461157
647	153.6564761
648	153.4837382
649	153.4476697
650	153.4198922
651	153.2404906
652	153.0696025
653	152.8760651
654	152.8029559
655	152.7113196
656	152.4852956
657	152.3478277
658	152.1308777
659	151.939576
660	151.7422879
661	151.7098936
662	151.4734374
663	151.3044521
664	151.0104457
665	150.8279018
666	150.6325097
667	150.5158708
668	150.3972706
669	150.2202829
670	150.1192499
671	149.7916419
672	149.6793786
673	149.5933312
674	149.4615256
675	149.3704421
676	149.3059673
677	149.2000603
678	149.1268665
679	149.0063887
680	148.8026189
681	148.5369185
682	148.320941
683	148.1648157
684	148.1551278
685	148.0159786
686	147.8787424
687	147.8198008
688	147.6382812
689	147.4992782
690	147.4628246
691	147.2754307
692	147.2075584
693	147.1585126
694	147.0955169
695	147.0594312
696	146.8261834
697	146.677887
698	146.4066748
699	146.340684
700	146.1848413
701	146.1045974
702	145.796717
703	145.6226442
704	145.4444454
705	145.4219903
706	145.3558329
707	145.1009183
708	144.8919789
709	144.7766686
710	144.7300443
711	144.6383689
712	144.5000076
713	144.3393498
714	144.1635786
715	144.0249746
716	143.8599823
717	143.7101966
718	143.5400019
719	143.5186824
720	143.3277556
721	143.2436578
722	143.2103499
723	143.0054877
724	142.9942891
725	142.8813186
726	142.7709822
727	142.6226046
728	142.569489
729	142.4000944
730	142.2671439
731	142.1671423
732	142.1299727
733	141.9470909
734	141.8115904
735	141.6706145
736	141.4681284
737	141.333808
738	141.1977925
739	141.1608403
740	141.0380502
741	140.9189144
742	140.777353
743	140.6180755
744	140.5195527
745	140.3977191
746	140.2876883
747	140.1810564
748	140.0705209
749	140.0501963
750	140.0079832
751	139.8529324
752	139.8175486
753	139.5826258
754	139.427387
755	139.3190235
756	139.1911721
757	138.9957797
758	138.8289007
759	138.6639919
760	138.6162937
761	138.4922821
762	138.3304552
763	138.2727449
764	138.0883981
765	137.9047837
766	137.7754732
767	137.7284813
768	137.5694781
769	137.4576391
770	137.3300224
771	137.1782634
772	136.9506395
773	136.8005279
774	136.6904812
775	136.4814518
776	136.2583404
777	135.9769228
778	135.8371646
779	135.7912844
780	135.7739964
781	135.7031436
782	135.5861904
783	135.4531056
784	135.3388233
785	135.1967451
786	135.1813686
787	135.0830273
788	134.868012
789	134.7179381
790	134.6834649
791	134.5573669
792	134.3178139
793	134.1264374
794	133.9637358
795	133.9025162
796	133.8108372
797	133.653228
798	133.620054
799	133.4975297
800	133.4356944
801	133.3547095
802	133.2407531
803	133.1372089
804	133.0922702
805	133.0825819
806	132.9660146
807	132.8089628
808	132.7952163
809	132.6819853
810	132.5361556
811	132.4857655
812	132.3910304
813	132.2617865
814	132.1013908
815	132.0410993
816	131.9055397
817	131.7816667
818	131.7491687
819	131.5651263
820	131.4134656
821	131.1533081
822	131.0190485
823	130.8646498
824	130.7926969
825	130.7222729
826	130.5716925
827	130.4079087
828	130.2868992
829	130.1302821
830	129.9502172
831	129.8146598
832	129.7574876
833	129.6668801
834	129.4794954
835	129.235768
836	129.0275769
837	128.9730108
838	128.8168548
839	128.5834679
840	128.5013795
841	128.3899019
842	128.3198433
843	128.1631688
844	128.0790853
845	127.8771127
846	127.7720279
847	127.6199468
848	127.4183863
849	127.3025347
850	127.1805953
851	126.9728242
852	126.9195093
853	126.8504923
854	126.7099752
855	126.6912366
856	126.6793272
857	126.5528826
858	126.4794339
859	126.344952
860	126.1869529
861	126.1347523
862	126.0140327
863	125.7977247
864	125.6235507
865	125.4977026
866	125.337766
867	125.1627235
868	125.0040803
869	124.8336634
870	124.8063754
871	124.6485997
872	124.481895
873	124.3605599
874	124.2359456
875	124.2018038
876	124.0747857
877	123.9730723
878	123.8550788
879	123.7294257
880	123.5915797
881	123.473101
882	123.4163777
883	123.2615075
884	123.1950611
885	123.1278879
886	122.9776571
887	122.9088603
888	122.790185
889	122.6815459
890	122.5281088
891	122.4201923
892	122.4070497
893	122.3732137
894	122.1763999
895	121.9890909
896	121.945948
897	121.9313835
898	121.8284245
899	121.6861529
900	121.49026
901	121.4276838
902	121.310055
903	121.2946266
904	121.2143895
905	121.2052281
906	121.1660879
907	121.1167144
908	121.008398
909	120.832933
910	120.6701912
911	120.5080492
912	120.33862
913	120.2278389
914	120.1933381
915	120.0856717
916	120.0445559
917	119.9702866
918	119.8615732
919	119.8416115
920	119.6023173
921	119.5717243
922	119.4704275
923	119.4500096
924	119.4016758
925	119.2158536
926	119.0093929
927	118.9005254
928	118.7530496
929	118.620748
930	118.455326
931	118.3139013
932	118.30432
933	118.1393687
934	117.9321161
935	117.7080418
936	117.6000605
937	117.5264003
938	117.4248641
939	117.2758265
940	117.1718088
941	117.0511966
942	117.0227598
943	116.839928
944	116.7199152
945	116.6426809
946	116.5294896
947	116.4082208
948	116.3668985
949	116.2463061
950	116.1140054
951	116.0023519
952	115.8970379
953	115.7971913
954	115.6784247
955	115.6185975
956	115.6077758
957	115.5589842
958	115.421811
959	115.3002193
960	115.2019925
961	115.1115451
962	115.0223147
963	114.884951
964	114.8575373
965	114.7891295
966	114.6676138
967	114.6411125
968	114.4659586
969	114.4013788
970	114.3660955
971	114.1957664
972	114.1610342
973	114.0309091
974	113.8629748
975	113.850284
976	113.7595914
977	113.5736529
978	113.3706811
979	113.1638483
980	112.9557868
981	112.823622
982	112.7095748
983	112.649655
984	112.4420114
985	112.2944449
986	112.141407
987	112.0370726
988	112.027506
989	111.9848684
990	111.8914087
991	111.7289505
992	111.6172997
993	111.465657
994	111.3759898
995	111.3468616
996	111.1665651
997	111.1035675
998	110.9752179
999	110.9585399
